sentence	label
活躍 活動 的 非常 和	1
卡 時 裡 住院 荷馬	1
股份 长荣 便于 监管 年	0
真名 男主角 綽號 很 終極	1
七个 造 有 之前 的	0
到 鳄梨核 发现 追溯 可	0
越来越 是 印刷 专属 升华	0
喜歡 肺片 為 一直 它	1
耶 也 終點站 超過 至今	1
僅 重點 的 為 動作	1
每首 第一首 另外 四首 混合	0
傳統 中 於 有效 說	1
独立 奥克兰 会 一处 海峡	0
守 本末	0
總 中心 與會 研究 議	1
通过 一个 休 人物 自己	0
不同 嬉戏 歌手 悬挂 的	0
西邊 成為 都 的 商業中心	1
其他 丈夫 的 她 同事	1
並 糖漿 加入 清洗 一同	1
年 最大 境內 規模 於	1
主题 举办 用 探讨 又	0
律師 專注 領域 公民自由 的	1
政府 和 之间 毛利人	0
是 展示 在 拉斯维加斯 公司	0
问题 水闸 认为 这 桥	0
工業 安博威 的 有限公司 合資	1
海德 由 演员 美国 西亚	0
战争 结束 法国 被 条约	0
分別 的 年 於 鳳梨	1
滿語 奉天 府	1
卫生 年 于 电机 成立	0
为 音乐 艾美奖 了 最终	0
采用 流式 混 涡轮机	0
血管 中 細胞 之後 而且	1
關於 幕後 製作 非 類書籍	1
出版 第一季 寫入 由 了	1
以及 節奏 的 一個 高	1
權利 是 設計 擁有 檢視	1
近代 是 的 啟動 自	1
系统 打印机 来 通过 用于	0
都 到 从 彻底 古色	0
免遭 河 受 大快朵頤 海洋	1
和 衍生 此 介面 的	1
車站 便利 台南 橫跨 交通	1
是 北京 朔州 交汇点 黄骅	0
孢虫 寄生虫 复杂 一个 生命	0
興建 運動 新 綜合 容納	1
屏东 发生 月 日 当地	0
饮水 影响 和 物等 供应	0
规定 洗发水 产品 宣称 功效	0
和 于 均 的 科学研究	0
了 於 發射器 年 無線電	1
媒体 了 提供 流 帐户	0
被 头发 向 混音 起	0
名 延續 有 是 學生	1
紀念 社區 中 一個 和	1
又稱 移 架構 到 滿州	1
大 每 沙尘暴 维持 原因	0
希望 人 在 一名 克斯	1
时 电力 的 接收 每	0
的 专门 公司 头皮屑 研制	0
植物 本土 印度尼西亚 以色列 被	0
观众 了 观看 它	0
歌曲 了 部分 休息 作為	1
汁液 的 了 积累 寄生虫	0
位于 的 城市 年 兰州大学	0
進行 了 食物 澳洲 段時間	1
中心思想 想法 而 似乎 外部	1
一家 重新 以 战争 内容	0
西班牙文 妻子 是 的 這位	1
中 單一 瘧疾 筆記本 發現	1
和 纸张 是 的 以及	0
专业 但 学院 完成 任何	0
决定 做 在 以及 设计	0
協定 旅行 準備 啟動 每周	1
任性 管得動 她 領地 費納芬	1
筹款 发起 一项 和 历史	0
那裡 一群 在 克羅 囚犯	1
市场 说 施乐 售价 鼠标	0
年 对 所有权 和 各	0
了 新西兰 投票权 赋予 上	0
地理 年 名稱 委員會 於	1
强奸 增多 后 演员 大量	0
日 市后 选举 的 升为	0
或 無法 影響 造成 會	1
巴萊 開始 賽 成功 魏	1
散文 已 集 英语 其中	0
堀越 浩平 日本 系列 是	1
被 割让 台湾 给 的	0
终点 与 现代化 高雄 铁路	0
種族 從 輪轉 文化背景 故事	1
癮君子 少校 是 知道 作品	1
成 量 餌料 還要 中	1
安装 设计 车辆 轮子 名字	0
人 的 有 这些 到	0
是 鲑 的 鲑中 所有	0
部长 是 首相 机构 决策	0
還有 在於 確定 不 直徑	1
與 映象 的 年間 雲南	1
获得 播出 一集 收看 这	0
巴托 好奇 造訪 謬 者	1
國際 組織 吸引 在 此	1
雜誌 部落 和 月 的	1
了 清楚 通过 让 是	0
过山车 拜伦 史蒂芬 他们 曼	0
几周 后 几天 所有 鲑	0
是 主产地 棉花 核桃 农业	0
现在 依靠 都 很多 的	0
发布 反应 更常 材料 新	0
来 蘸 甜面 用 和	0
也將 內 戲院 設在 同一	1
李遠哲 學位 獲得 圖靈獎 在	1
三集 的 迷 這部 追蹤	1
被 邊門 圓形 稱 約	1
曾經 遍植 境內 於 西班牙	1
完美 年輕 從不 舞臺 這位	1
更 从而 门 隔离 耗能	0
松 多次遭 松山區 併入 台北市	1
完成 于 计划 年 交付	0
菊輪 既 列印 挑選 不同	1
如 之后 中国 导演 心计	0
儿童 成人 积极 他 患上	0
但 可以 内 气团 是	0
了 時 確認 壽衣 實際	1
保持 每日 会 起 网站	0
的 縣 是 大 僅次於	1
氯化 和 用 产生 矿泉水	0
倫敦 因 去世 年 家中	1
踏上 等 和 的 进行	0
都 設計 以 孝心 的	1
最早 年 追溯 首歌 可以	0
联网 全球 中心 硅谷 把	0
约翰 柯川 的 迈尔 戴维斯	0
以 石灰石 地基 由 红砖	0
銀行 大通 摩根 在 加入	1
和 時間 有 比 多	1
最大 历史 燃气 台湾 上规模	0
期间 年间 猛烈 远东 第	0
信号 结果 船只 并 组中	0
最早 运营 设施 年 可能	0
南 大致 接壤 西側 江蘇	1
中 位 第 个 最高	0
更大 温差 暖锋 的 导致	0
簽有 新加坡 新南 所 理工大學	1
不少 也 國語 課程 英文	1
物种 成 在 由 留在	0
是 体育 多用途 主要 国际	0
僱主 而且 有 相同 人	1
對 還是 見過 商業 的	1
后 年 推广 于 提出	0
滿洲里 的 鐵路網 可以 綿密	1
需求 進行 獸醫 洗髮精 在	1
支撑 来 机械 几个 滚轮	0
需求 適用 目標 根據 其	1
更 的 在 设计 制造	0
雲端 鏈 並 年 在	1
但 回憶 共同 顯然 美好	1
大学 年 后 由 九三	0
中 其中 而 倒立 其	1
生產國 好幾倍 第二 酪 最大	1
周刊 曲目 并 的 专辑	0
的 強化 設計 是 圖書館	1
死傷 因此 日 甘肅 地震	1
认为 人物 现在 第一代 成立	0
之一 是 到 人類 的	1
和 在 年 世人 了	1
问题 系统 而 健康 利	0
保卫 国民军 和 鸿逵 将	0
兩年 的 屠 中醫 訓練	1
公顷 自由贸易区 用于 太阳能 的	0
光电 的 表示 操作 惯性	0
办公 变得 废旧 电子 信誓旦旦	0
損害 服務部 各個 要求 索償	1
的 果胶 中 胶凝剂 是	0
過多 難以 是 剝 洗髮精	1
總理 第三位 女 紐西蘭 是	1
張曼玉 年 香港 同名 由	1
只 少数 矿物 在 中	0
府學 的 當朝 地方性 不再	1
博客 丑闻 是 之一 的	0
貢獻 還要 比 商業價值 的	1
裝作 了 名字 和 妻子	1
的 辦公室 設於 該區 華潤	1
过山车 都 制成 用 现代	0
瀋河區 位 內 在 完全	1
柳州市 集团 一家子 是 位于	0
这样 会以 仅能 轴线 并	0
的 艺术 小 促成 印象	0
博客 国家 之一 是 设立	0
鐵路橋 日本 瀋陽 都城 軍閥	1
小說 都 改編自 成功 獨家	1
有 北美 電動車 在 也	1
趕著 可以 回家 電視 以便	1
分別 新開河 明渠 一條 為	1
的 兩天 拍攝 現場 在	1
最高 首播 與 評論家 獲得	1
初 供水系統 持續 而 尋找	1
学 就 一次 的 地区性	0
菠萝 虫 包括 蚧 会	0
該劇 母語 來自 幽默感 愛	1
她 罗瑞林 记忆 触动 和	0
一個 稍 魔 都 首次	1
所有 均 澳大利亚 货物 未	0
威尼斯 這類 大老遠 建議 不	1
躺 荷马 最终 维古姆 上	0
第一卷 发布 年 日 的	0
紐西蘭 建立 福利 全方位 為首	1
完整 近乎 了 地圖 年	1
更快 的 牢牢 防止 為	1
与 一小 从 该 向东	0
一家 由 公司 现代 汽车	0
网站 博客 邦尼 夏洛特 了	0
是因为 设备 运行 是 类似	0
澳洲 詞彙 南非 英國 梨	1
時代 唱 依照 破產 剪去	1
冶金 工程師 的 他們 在	1
是 合成词 一个 的 例子	0
警示 長達 才 電視 在	1
展示廳 與 整體 許多 藝術	1
一書 編輯 生物學 羅 三冊	1
男人 因此 一个 亚玟 光辉	0
為 合法 有效 註冊 資格	1
这是 设计 通常 趾 分	0
成熟 在 煮 一起 粘合	0
直飞 争议 问题 大陆 是	0
接触 的 玛雅人 欧洲人 之间	0
任何 且 中作過 的 更慢	1
公開 後人 為 了 月	1
早期 资料 曾 堡垒 过	0
當時 中 上 的 演變	1
大溪 其中 武德殿 博物館 古宅	1
劈 跳 的 惊人 叉	0
主要 的 與 總 農產品	1
之間 建立 發展 較 新穎	1
测试 到 而 也 验证	0
分别 在 和 菠萝 德尔	0
稱 中 品質 緩慢 當局	1
後 校長 改制 吳京 曾任	1
燈會 之一 特別 的 最佳	1
价格 亿美元 即 出售 美元	0
利用 发现 让 类地 他们	0
國語 航空 他 及其 客語	1
本 站 捷運 松山機場 線	1
称 这一 上海 的 富有	0
高 為 部分 立方米 沙塵暴	1
進行 需要 說 輸血 他	1
於 開始 加入 大學 研究	1
里 为首 措施 德 该	0
公園 松山機場 桃園 台北 將其	1
加斯 早期 的 家族 是	1
改做 这位 说 特别 问及	0
印刷 成为 了 中 是	0
冷鋒 速度 高 去除 而且	1
该 当选 的 牧师 他	0
英尺 平方英里 其 平坦 的	1
思想 人文 的 南京大学 儒家	0
紙張 了 這款 手稿 比	1
一直 瀋陽 中國共產黨 內戰 國民黨	1
形式 让 感兴趣 背景 对	0
支援 該 東風 日產 使用	1
学生 起初 文政 农学 和理	0
各地 在 过山车 全国 游乐场	0
最后 取消 到 年 的	0
直接 檢測 理解 的 非	1
形成 富集 銫 礦體 晶帶	1
授權 取得 系列 由	1
如 早期 動式 為 於	1
年 位於 雇員 大 超過	1
的 兩個 年間 在 年	1
戰役 戰爭 奧梅爾 在 鎮	1
上 進入 並且 順朝 之戰僅	1
以 合訂本 原創 曾經 沒有	1
福克斯 的 仅次于 第二 上	0
於 美國 行為 的 終止	1
逗樂 在 人花 無濟於事 但	1
朱莉 十多年 专员 亲善 该	0
較 平衡 寇恩 效率 一季	1
瀏覽器 展覽 亮眼 概念 獲得	1
后 将 人字 流行 美国	0
如何 對 這張 項背 所有	1
植株 还要 至 上市 月	0
改制 镇 市 为 南投	1
无需 何 员 其 软件	0
她 的 是 首部	0
許多 陰謀 失敗 時間 包括	1
水分 或 鳄 约 种植	0
以及 宮 酒精 雨後春筍 建築	1
的 科幻 森林 植物 成為	1
的 洗发水 制成 和 由	0
讀者 考姆 法 歷史 年	1
惡化 該 情況 客機 的	1
使用 玉米 洗髮精 是 在	1
预计 需求 比 要 快	0
華氏 度 的 溫度 是	1
职 文法 年入 随后 商业银行	0
力量 的 生物學家 上將 雜誌	1
朱熹 等 如 因 聞名天下	1
了 化妆品 月 推出 与	0
等 和 根腐病 心腐病 病	1
成立 标致 武汉 与 湖北省	0
分支 和 分为 有时 部分	0
爬升 特别 这个 米 仍	0
地位 这 上 们 该镇	0
成為 從業人員 分來 典範 人數	1
之前 跑 往 竊竊私語 告訴	1
一个 已故 大亨 铺设 公共	0
台 鄉 的 地區 內	1
在 後 工學院 交還 於	1
狀態 未 了 從 路線	1
小 效率 将 吊起 船只	0
在 而 记录 成簇状 二名	0
新 指出 的 台幣 分得	1
更 滾輪 於是 的 此	1
推出 長程 加入 執飛 航線	1
由 荷兰 他们 法国 简直	0
可达 有时 个 床 卵	0
岛屿 府 新 并入 的	0
澎湖 逐出 殖民地 公司 但	1
的 年 城市 结束 和	0
支持 當時 政府 原告 在	1
的 大部分 混合 建成 現在	1
种族 母亲 夏威夷 我 爱	0
之 不至 消失 土地 才能	0
为 下降 位置 内 通常	0
說法 不過 使用 型態 是	1
她 新藥 治療 的 是	1
將其 鏡頭 堀越 一個系列 的	1
东城 辰 同为 儒 吴尊	0
后来 玩 只是 做 顺其自然	0
蛋糕 在 时间 人 一场	0
可 氮 提供 遺棄 一半	1
偷取 其他 周邊 真 鯊	1
东风 都 郑州 销售 而来	0
但 试图 只是 而已 采取	0
施政 宣布 解散 保险费 生效	0
政府 燈會 元月 民間 觀光局	1
一周 开拍 测试 一个 换	0
人 以及 戰 法律 以	1
宣传 年 专注 电影 在	0
工作 見面 特洛伊 帕克 麥克阿瑟	1
月 是 一次 縣 的	1
建於 或 邊牆 將 城牆	1
开始 上 它 嘲讽 副	0
單位 為 探討 分類 局	1
仍 該市 並不 之名 語族	1
不必 图案 能 威尼斯 找到	0
在 国际 的 拥有 中心	0
地 上 办公室 最 墨	0
自 下 按 可以 出售	1
鲍勃 还 有点 声 其中	0
測試 猴子 老鼠 證明 方法	1
多位 網路 會 列印 印表機	1
听说 这个 她 人们 有人	0
蒸青 過度 不太 並 產生	1
笑話 就 地 男性 狡猾地	1
零下 發生 梨 可能 忍受	1
亿美元 世界 该 贡献 在	0
无法 的 在 是 人类	0
高达 队长 起 的 时间	0
的 即 新西兰 发现 荷兰	0
搭檔 認為 如果 中 擔任	1
橋 亞伯 弗德 發表 建議	1
很快 被 轨道 的 回圈	0
一直 屏东县 的 推动 大力	0
攻破 多年 之名 都 流傳	1
占领 期间 英军 年 该城	0
时 的 帕克 自己 强生	0
地区 林氏 现属 由 家族	0
在 他 两个 我 中	0
生物 被 受到 因为 标题	0
可以 来 的 使用 牙桩	0
了 泰克 公司 业务 是	0
紅鶴 跳羚 種 等 海豹	1
规模 以 做法 供应 鱼	0
他 留意 回到 的 幸存者	0
皮質 釋出 大量 類固醇 了	1
一些 方法 但 如小 来	0
议会 年 了 代议制 殖民地	0
中国 航班 提供 两个 是	0
位于 处 公里 东北 该市	0
一位 政治家 達 了 加布里埃爾	1
联系 那时 发展 明朝 之一	0
在 铁轨 屏蔽 站台 地铁站	0
以便 的 一集 决定 多地	0
裡面並 節車廂 可 的 遊客	1
現今 成為 發展 村 稱為	1
对 为 艺术 亵渎 进行	0
万吨 消耗 煤中 供暖 冬季	0
的 代码 诊断 因此 都	0
加速器 家 资本 企业 许多	0
所有 长吨 购买 库存 的	0
東風 較弱 新 有 低價	1
自动 参与 早期 系统 皇家	0
屠殺 復仇 後 事件 行動	1
设计 弯成 角度 中 不同	0
橫樑 內部 是 大型 木製	1
起 开通 曼彻斯特 英国 航班	0
了 電腦 可說是 滑鼠 最	1
领土 了 兰州 属于 的	0
管制區 專屬 也 集團 非	1
部落 鍰 一部分 的 為	1
身上 银鳍 攻击性 的 彼此	0
金斯頓 包括 裂縫 的 公用事業	1
得到 广泛 如 的 表演	0
在 中 夏季 溫泉 寫道	1
罕见 具有 评论 很 都	0
還老 孔子	1
河面 长 海拔 比 英尺	0
他们 也 泰曼 说法 女儿	0
後 手中 落入 帝國 金朝	1
她 女儿 娱乐业 不 事业	0
航班 提供 经 个 目的地	0
雲霄飛車 各地 在 遊樂園 全球	1
精 轮 体 间隔 密集	0
在 中 出來 是 加以	1
可以 固體廢棄物 處理 廠 處	1
必須 在 列出 洗髮精 瓶上	1
會 在 下 週期 產卵	1
韩国 如以 当选 是 和	0
害怕 專輯 關於 回顧 緊張	1
後腿 之前 在 後部 了	1
一半 供應 煤炭 消耗 冬季	1
的 有 鸭架 三种 做法	0
进一步 会 开始 变长 鲑鱼	0
的 有個 開孔 經常 一種	1
拱橋 中國 古老 的 最	1
寬 產卵期 明顯 精液 在	1
竹林 原住民 語中 說法 打狗	1
的 其余 第 该 被	0
不 指 中 男孩 茶杯	0
成長 梨樹 長達 英尺 公分	1
国家 毛利人 有 来 欧洲人	0
和 交錯 於 在 名為	1
穿 凉鞋 是 拖 用于	0
要求 在 表演 的 一些	0
超市 催熟 鳄 人工 就是	0
劫掠 登上 在 总督 发动	0
又 是 中 以免 洗发水	0
同樣 的 於 推出 海角	1
有 牌 不 外圈 多	1
英 陸上 暴潮 往 的	1
有 新聞 超過 顯示 格	1
第一部 企業 團隊 加入 計劃	1
商標 與 註冊 寶石 有關	1
的 這部 能夠 演員 期間	1
碧石 島嶼 和 北島 有	1
没有 路线 过 发生 进一步	0
中将 担任 接替 晋升 月	0
西和傑 導致 因此 崔西 女人	1
果實 一 的 是 記載	1
出現 幾位 整個 企業 他們	1
第一批 這塊 踏上 抵達 目前	1
呎 由 波隆 比 那	1
內戰 聯合國 梅斯 爆炸案 成	1
推出 飛 航線 月 維也納	1
尔 被 也 杂志 在	0
西拉雅 卡道 部落 一部分 的	1
营养 摄入 吃掉 成品 还	0
火車站 車站 大型 當時 也	1
渴望 挪威 文章 和 故事	0
正中 的 相连 十字 四扇	0
福州 提供 也 上海 該	1
娱乐性 上 资源 一个 将	0
使用 通常 傳達 三個 雅德	1
待命 南海 在 了 天文台	0
那麼 是 這種 高興 不	1
不同 的 分居 又 了	1
為 印度 合作 了 期間	1
上旬 同年 进度 完成 设计	0
进行 软件测试 学习 就是 测试	0
了 在 的 任务 工作人员	0
高原 桃园 平埔族 台湾 家园	0
錮 前方 穿越 會 氣團	1
主权 定居点 局势 英国 动荡	0
两个 全日 航班 松山 使用	0
动态 会 新 的 并且	0
野马 并 证明 不是 可以	0
女神 白皙 斗篷 被 因为	0
蕾 上 屆 降低 只	1
該 東北 系統 稍晚 強風	1
恶作剧 因 扮演 台湾 吻	0
转弯 延伸 沿着	0
發生 喪生 年間 滑膛槍 部落	1
投入 感染 造成 她 了	1
在 陪同 援助 部长 提出	0
被 這 內涵 和 還是	1
位于 山丘 周围 港 遗迹	0
府 的 新 該島 併入	1
的 世纪 过程 稳定 仍	0
強化 這堵 重建 進行 命令	1
之外 延伸 线路 至今 在	0
聞名 古法 烘爐 且 坊則	1
來 對付 撕下 齒列 使	1
北岸 河 南坡 被 阳	0
年 啟用	1
在 月 發佈 的 上	1
好幾個 類別 在 跟 高度	1
约瑟夫 战场 为 一个 有	0
週二 所寫 名為 是 一部	1
浪漫 林在 同台 活該 中	1
漁業 的 傳統 農業 為主	1
正面 都 评论 是 几乎	0
和 馬拉 來 內含 如	1
山 美國 雲霄飛車 卻 反倒	1
青少年 新 大幅 會議室 一樓	1
航班 目前 地 以便 适应	0
文章 发表 的 中 用法	0
直接 機構 訊息 繞過 將	1
月 到 金山 更 郊區	1
作品 失明 自 地下 恋歌	0
建议 的 同意 下 求婚	0
國際機場 第三 美蘭 股東 是	1
四个 上海 和 巡演 在	0
公司 汽車 辦公室 設有 現代	1
的 提供 大坝 将 中国	0
都 作品 年輕 纖細 中	1
通风 窗户 碳中 照明 建筑	0
文宣中 目前 在 出現 示意圖	1
嗎 樂團 另外 界線 導演	1
旅程 擾亂 說服 愚蠢 動作	1
了 印痕 喉咙 颈部 保留	0
的 嗅道 这个 嗅球 脑室	0
涼鞋 古羅馬 古希臘 天使 頭髮	1
发音 其 满语	0
获得 设计 他 但瓦勒 实用	0
能力 发生 一遇 频率 从	0
鐵絲網 為 重要 美國 拓殖	1
阿茲特克 鳳梨 中美洲 和 馬雅	1
通过 第五 第四 得到 伴随	0
與 並行 變成 在 此處	1
多個 豪雨 月 的 氣旋	1
势力 纷纷 建立 首批 其他	0
捕捉 過程 目視 將 需要	1
台南市 南方 及 坐落 屏东县	0
航廈 供 開幕 的 月	1
早期 美國公司 由 主要 的	1
年間 台 支廳 變動 行政區畫	1
東風汽車 柳州 中國 子公司 集	1
通知 媒体 立即 时分 透露	0
给 中 一段 了 俱乐部	0
超過 年 在 投資 上海	1
巧妙 許多 木造 可以 設計師	1
世界 該 與 其 且	1
这种 的 可 固定 宣传	0
的 第 单曲 登上 于	0
到 管轄 東寧 年 清代	1
進行 裡的 建造 了 都	1
三部曲 神话 云南 的 和	0
中国科学院 研究院 国家 也 该	0
交替 她 知道 在 水瓶	0
泛菌 酸 病原 的 桿菌	1
系统 一处 形成 对流 中心	0
的 日本 商標 兩本 合訂本	1
区 童年 度过 在 是	0
上方 喜欢 白色 不同 从	0
通常 车站 街道 位于 高	0
的 卧虎藏龙 电影 作为 中国	0
回應 只是 指控 玩笑 從未	1
一系列 另类 主要 摇滚乐 和	0
編寫 不同 因為 程式碼 在	1
联合 轨迹 郎 肯扬 顿	0
高中 於 中興 新國 畢業	1
的 并 声称 是 文件	0
光 只不过 光电 的 激光	0
首次 寺庙 名称 一块 上	0
了 試圖 恢復 家中 反對	1
創設 與理 學生 農學 時	1
在 隔离 表示 赞同 总统	0
鴨 雞 豬與 為 鹿	1
一样 测试 之 怎样 功能	0
軀體 創造 正常 使用 纖細	1
方向 沿 进入 东南 它	0
纸张 了 纸 陈龙斌 通过	0
過的 未 出來 生產 而成	1
航空 空運公司 但是 這和 接近	1
繁衍 伟大 急流 有时 强流	0
內容 日 其他 在 和	1
上 销量 很 他们 坐在	0
股票 長榮 交易 交易所 台灣	1
和 司法機關 下轄 的 以	1
雅區 高雄市 高雄縣 成為 鳳山	1
和 經常 拿來 會 水楊酸	1
陳述 所有 承認 那麼 事實	1
行進 將 山丘 革命戰爭 之前	1
的 责任 作为 研究 我	0
擁有 和 皮革製品 尤其 而	1
考虑 于 陆军师 严肃 伤亡	0
将 小时 放在 或 的	0
美國 許多 播映 菲律賓 香港	1
以及 香港 屏蔽 延长线 站点	0
和 金 等集 賴瑞	1
标准 或 通常 是 替代	0
部 该市 管制 和 部门	0
试图 大规模 开始 躲避 迁往	0
指出 杂志 力量 年 生物学家	0
興建 一座 中 在 學校	1
的 一些 了 电影业 如	0
马瑟 是 第一次 好像 的	0
和 三 第 的 钢琴	0
星球 这盘 这 一样 上	0
也 上 为 虽然 时时刻刻	0
式 站立 採用 的 佈景	1
造成 过度 足部 拖鞋 会	0
撤退 稱 內 的 被	1
她 後 公司 簽約 的	1
于 上映 年 月	0
扬子江 实地 萨凡奇 了 设计	0
原外 有 外约 每座 藏传	0
開始 月 首度 皇妃 製作	1
集團 張榮發 二 張國煒 月	1
但 遭 的 七月 先前	1
航站楼 重新 翻修 国内 月	0
建成 于 年	0
河邊 農地 中國 都 的	1
型 保留 訂購 訂單 公司	1
才 县 是 起来 最近	0
市 乡 镇	0
台北 服務員 包括 動物園 擔任	1
版本 推断 准则 包括 用户	0
由 顶部 桌台 形状 的	0
首次 新 该 班图 后来	0
等待 報告 自 漢花 抽出	1
數代 生活 赴 人 在	1
航空 提供 服務 靠 高級	1
有用 還挺 可以 開鎖 彎折	1
高 望 而 聖杯 右邊	1
的 领主 了 格雷 马尔	0
的 烹饪 藜 再 必须	0
营地 居民 两个 的 三千	0
逐漸 即 獨特 先民 體系	1
时期 春 把 上海市 挖掘	0
中 年 生活 鲑会 在	0
达 进口 比 增长 总额	0
出来 从 中 行政 的	0
获得 可以 低 分离 溶解度	0
了 主导 会议 该 奥运会	0
之後 運量 商 在 是	1
感到 气氛 一场 但 这个	0
葡萄酒 是 和 八角 给	0
的 子公司 啟辰 是 東風汽車	1
台上 淘汰 哈娜 伴舞 蛋糕	1
称为 当时 了 席卷 势力	0
规划 进行 政府 蒋介石 的	0
生產 清楚 公司 銷售 小	1
年 四首 的 版 发行	0
过去 获得 相对 贡献 总	0
一位 的 旅行 嫁給 葡萄酒	1
般的 裝置 物件 建議 退出	1
股东 机构 来自	0
在 将 巴西 传至 并	0
出演 競爭對手 手 饒舌歌 俱樂部	1
唸 有時 對 背上 夫妻	1
是 愉快 一个 坎普 她	0
的 建設 包括 標誌 更換	1
不 说 超越 这张 解释	0
起初 苹果 但 据说 会配	0
最大 的 大 台北 国际	0
掛滿 則說 映象 燈光 帶來	1
表 表法 说明 测试 状态	0
并 了 回 常见 宝石	0
酒店 公寓 计划 重新 为	0
類似 不得而知 那太羅 為 錫耶納	1
延伸 的 四 道路 拐入	0
所 準備 需 一些 和	1
方面 饮食 女性 音频 并且	0
松山機場 成為 中心 機場 的	1
使用 影响 者 磅 公顷	0
自動 可 建築物 調整 地熱	1
城市 普遍 能見度 霾 很	1
怀劳 冲突 年 主权 是	0
日本 建成 計畫 將在 大壩	1
重慶 另一家 東風 工業 或是	1
形式 立即 並 古老 保存	1
年代 夫妻 片 制作 出名	0
非常 后来 的 黄志明 因为	0
加入 帮助 羞涩 时 青年	0
将 公司 长荣 星空 年	0
在 所 清朝 连锁 全聚德	0
一 並非 食用 主要 用來	1
有着 便宜 打印机 但 构造	0
結束 五個 條約 簽署 為	1
必须 进站 颠倒 站台 时	0
時所 方法 的 測試人員 形容	1
是 個 和 有趣 巧合	1
已 作用 姿态 明智 认为	0
无线电 信号 六个 到 接收	0
都 兩張 選區 票則 下	1
砖 登 条件 开采 是	0
的 时所 员 方法 设计	0
一台 笑话 主唱 曲目 他	0
肉 动物 食性 是	0
纽约市 为赞 大学 博士 他	0
维护 即 仅仅 品牌 强生	0
則為 軍官 想 男 學生	1
不 火車站 快速 高鐵 雖然	1
的 開始 從 歡呼 演唱會	1
和 海拔 长 米 由	0
出生 裔 了 她 努力	1
启动 发生 和 航空公司 的	0
在 高铁 的 地下 城市	0
大坝 不 考虑 能够 无法	0
赛 试图 战争 无法 史诗	0
夹克 年轻 一名 折叠 的	0
來 光學 風暴 表示 獸	1
和 坐落 底板 凹面 基座	1
头发 有 可以 易于 柔软	0
松江區 今日 正式 市鎮 松江縣	1
认可 标签 这种 将 可以	0
變得 國家 渺小 成長 在	1
手動 只是 更新 上 一般	1
東寧 公司 軍事 創始者 該校	1
与 主要 的 威胁 来自	0
而 棱 锰矿 较少 更广	0
低 在 很 非常 少	0
海南 年 宣布 倫敦 洛	1
主要 立於 製造 行銷 乘用車	1
做 菜色 一對 而 成都	1
史密斯 夫妇 创造 纪录 报告	0
使用 回形针 于 反抗 想法	0
舉行 就 的 確實 巴黎	1
持有 離岸 子公司 喬恩 澳洲	1
元素 之後 後 一年 光譜學	1
剧 武侠 根据 的 古龙	0
的 生長 是 一歲 個	1
船长 至 星际 中 发生	0
集團 海南 機隊 月 劃撥	1
溫特沃斯 灌溉 和 規劃 方案	1
预计 为 大都市 地区 国民	0
两条 至大 薄 字 简约	0
州 公司 或 到 公園	1
航空 為 的 十大 月	1
國民黨 始於 進行 全島 宣佈	1
十二生肖 的 与 一致 主题	0
工業 鋼廠 石化工業 完工 岸邊	1
在 是 著名 年 夏威夷	0
第一家 以 五星级 命名 酒店	0
农业 总经理 包括 三鹿 官员	0
丹 在 展示 总统 的	0
企業 家 了 臺北 的	1
社会 驻扎 政治 经济 名义	0
期間 人拿起 國王 戰爭 許多	1
叫 城市 沈河 是 的	0
數學系 與 為 建築 化學系	1
系列 但 特效 过于 做	0
原虫 鱼肉 的 生物学家 鲑鱼	0
中国国家旅游局 认定 为 鼓浪屿 景区	0
面积 是 上 相邻 平方公里	0
月 随后 的 巡洋舰 付清	0
航空 包括 使用 中 演奏	1
節省 以及 變性手術 披露 的	1
出現 商業 消費者 對 公司	1
大多數 總統 給 和 居民	1
而 飞机 欧洲 美国 航线	0
这 的 建造 至 悉尼	0
早期 是 之苦 饱受 获得	0
相當 的 龍泉寺 保存 該	1
共同 和 年 在 過世	1
则 和 四年 专业 七年	0
雲母 成分 的 是 中	1
是 还有 中 而 计划	0
了 首度 的 結構 化學	1
的 任教 台北 同時 與	1
巡演 的 推迟 被 即将	0
名下 外加 这 本土 航空公司	0
三文鱼 提供 栖息地 重要 溪流	0
一部分 宫 年 亮相 卫生纸	0
內 也 的 遭到 並未	1
所 人 乘坐 运输机 的	0
小溪 所以 的 普朗克 名字	1
公園 日本 今 者 規畫	1
菁英 可 銀卡 等級 會員	1
重大 需要 和 找到 的	1
國子監 成立 北京	1
廢水 負責管理 及 飲水	1
的 藥用 選購 合成 也	1
康拉德 的 批判 观点 成为	0
了 一股 於 合作 明星	1
表面 放在 能 空气 一个	0
参加 年 办公室 数年 周	0
中藥方 上 查閱 的 親自	1
英 壩體 呎 上方 公尺	1
在 中高音 中唱 該團	1
据说 巴西 植物 对 菠萝	0
介面 得以 流暢 圖形化 顯示	1
订购 架 航空 飞机 月	0
末 國際 一直 當局 世紀	1
陷阱 许多 首歌 内涵 杂志	0
品質 印表機 出如 能夠 鉛字	1
認證 之外 航空 貨運 營運	1
波音 航空公司 还 了 的	0
團隊 首 身為 責無旁貸 之	1
怀特 年代 重要性 估量 将	0
透過 站 地鐵 和 號線	1
捕捉 兩個 縱軸 圓盤 各有	1
一大 地震 于 发生 年	0
月 于 比 提前 学院	0
升級 例如 波音 飛機 八個	1
了 現場 蕾 中 夜間	1
