predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	[('火山', -0.5486994385719299), ('構成', -0.5488353073596954), ('大屯山', -0.5488871335983276), ('至', -0.5489006340503693), ('過往', -0.5489184558391571)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('这些', -0.5069474577903748), ('气候', -0.5081877410411835), ('南部', -0.5086195766925812), ('夏威夷', -0.5093598961830139), ('中部', -0.509516716003418)]	['艾維斯 並搬 到 巴黎', '年 北京 國子監 成立', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '也 製造 石化 產業 設備']
0	0	[('单身', -0.5063119530677795), ('台中荣', -0.5086644291877747), ('医护', -0.5102683007717133), ('总', -0.5172410607337952), ('宿舍', -0.5176215767860413)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要']
1	1	[('格', -0.5485392808914185), ('上面', -0.5486003458499908), ('內容', -0.5486110150814056), ('後來', -0.5486710667610168), ('部落', -0.5486887693405151)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('一個名', -0.5482263565063477), ('後來', -0.5482457280158997), ('轉移', -0.5482870042324066), ('到', -0.5482877194881439), ('上級', -0.5483055114746094)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('小提琴', -0.5494301617145538), ('使用', -0.5494451224803925), ('另', -0.5494661033153534), ('還', -0.5494689047336578), ('伴奏', -0.5495209991931915)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('自', -0.5152478218078613), ('使用', -0.5152508616447449), ('校区', -0.5157332718372345), ('所在地', -0.5157659649848938), ('取代', -0.5167813301086426)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('游擊戰', -0.549311637878418), ('霍尼', -0.5493220388889313), ('戰爭', -0.549326092004776), ('雪梨', -0.5493288934230804), ('抵禦', -0.5493462383747101)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('启动', -0.5139238834381104), ('成大', -0.5148531198501587), ('大学', -0.5168026983737946), ('亚洲', -0.5181334018707275), ('的', -0.5188306868076324)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('努力', -0.5485742390155792), ('捷運', -0.548587828874588), ('環保', -0.5486204028129578), ('的', -0.5486916899681091), ('結果', -0.548702597618103)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('发生变化', -0.5170589089393616), ('例子', -0.5188779830932617), ('的', -0.5189987123012543), ('包括', -0.5191576182842255), ('与', -0.5200400352478027)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('裝置', -0.5488689541816711), ('個', -0.5489240884780884), ('兩組', -0.5489389598369598), ('相互', -0.548965334892273), ('每個', -0.5489695966243744)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('进而', -0.5059390366077423), ('延音', -0.5062829256057739), ('华彩', -0.506331592798233), ('独奏', -0.5065466165542603), ('又', -0.5073248445987701)]	['艾維斯 並搬 到 巴黎', '年 北京 國子監 成立', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('釋放', -0.5490548610687256), ('委員會', -0.549100786447525), ('調查結果', -0.5491653978824615), ('機會', -0.5491759181022644), ('公佈', -0.5491844415664673)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('一直', -0.5494301915168762), ('一族', -0.5494419634342194), ('中', -0.5494419932365417), ('精靈', -0.5494881272315979), ('不相往來', -0.5495144128799438)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('接壤', -0.5492317080497742), ('東縣', -0.5492402017116547), ('東為', -0.5492406785488129), ('巴士海峽', -0.5492473542690277), ('也', -0.5492658615112305)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('設施', -0.547552764415741), ('大喊', -0.5475697219371796), ('而', -0.5475733876228333), ('誰', -0.5476309061050415), ('拿', -0.5476397573947906)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('前', -0.5132243037223816), ('英雄', -0.5132798850536346), ('超级', -0.5134216845035553), ('日', -0.5135544538497925), ('量', -0.5137951374053955)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('於', -0.5483639538288116), ('生產', -0.5483689904212952), ('開始', -0.5483816564083099), ('年', -0.548392653465271), ('中國', -0.5484346151351929)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('占领者', -0.5109454095363617), ('和', -0.5122208595275879), ('标志', -0.5132317245006561), ('它们', -0.5144821107387543), ('在', -0.514485239982605)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('來', -0.5509945154190063), ('軟體', -0.5511205494403839), ('非專職', -0.5511223077774048), ('執行', -0.5511278212070465), ('可以', -0.551165908575058)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('日', -0.54967400431633), ('版本', -0.549759715795517), ('唱片', -0.549772173166275), ('兩種', -0.5497871041297913), ('版', -0.5497913658618927)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('居民', -0.5487739145755768), ('臨時', -0.5487764179706573), ('的', -0.5488101541996002), ('軟體動物', -0.548824280500412), ('以酪', -0.5488244891166687)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('第四', -0.5487415194511414), ('的', -0.5487716794013977), ('以', -0.5488333404064178), ('貨運量', -0.548836350440979), ('是', -0.5488446354866028)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('的', -0.5499706268310547), ('半導體', -0.5500380396842957), ('已經', -0.5500682592391968), ('現在', -0.5500754117965698), ('電子', -0.5501126945018768)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('于', -0.496726930141449), ('上映', -0.4968266487121582), ('年', -0.49859845638275146), ('月', -0.5080390274524689)]	['艾維斯 並搬 到 巴黎', '年 北京 國子監 成立', '對陳龍斌 來說 書本 非常 重要', '年 中華民國政府 設置 桃園縣', '向东 转弯 沿着 延伸']
1	1	[('了', -0.5491584241390228), ('這個', -0.5492019057273865), ('他', -0.5492337942123413), ('兒科', -0.5492781102657318), ('得到', -0.5492793917655945)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('浙江', -0.5473518669605255), ('於', -0.5474158525466919), ('月', -0.547544538974762), ('生於', -0.5475448668003082), ('寧波', -0.5483785271644592)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('行動', -0.5502466857433319), ('發動', -0.5502532720565796), ('入侵', -0.550253838300705), ('的', -0.5502653419971466), ('原住民', -0.5502692759037018)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('北部', -0.5485486090183258), ('瑪式', -0.5485785007476807), ('羅馬', -0.5486532151699066), ('是', -0.5486642122268677), ('中文', -0.5486895143985748)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('彩色', -0.5497559309005737), ('出', -0.5497891902923584), ('溫度', -0.5497929751873016), ('使用', -0.5498120486736298), ('和', -0.549823522567749)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('她', -0.5487358570098877), ('或', -0.5487680733203888), ('閃耀', -0.5487780869007111), ('與', -0.5488133430480957), ('之', -0.5488289296627045)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('海口', -0.5059315860271454), ('教育', -0.5064849853515625), ('的', -0.5078874230384827), ('三天', -0.510070413351059), ('英寸', -0.5106397867202759)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要', '东风 销售 各种 品牌 汽车']
1	1	[('有', -0.5490699112415314), ('桃園', -0.5490790605545044), ('強', -0.549115002155304), ('多家', -0.5491215586662292), ('公司', -0.5491390228271484)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('渾河', -0.5480217337608337), ('等', -0.5480726957321167), ('外側', -0.5480749905109406), ('成排', -0.5480903685092926), ('在', -0.5481094717979431)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('為', -0.5496040880680084), ('的', -0.5496062338352203), ('被', -0.549687922000885), ('是', -0.5497182905673981), ('迴紋針', -0.55037060379982)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('或定', -0.5113925635814667), ('打印', -0.5116170942783356), ('会', -0.5123224258422852), ('图像', -0.5126242339611053), ('被', -0.5131279230117798)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('會', -0.5478498041629791), ('共同', -0.5478508770465851), ('多芬市', -0.5479075014591217), ('地板', -0.5479308664798737), ('月台', -0.5479427576065063)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('车站', -0.5119064748287201), ('形式', -0.513518899679184), ('会', -0.5144609212875366), ('较大', -0.5163649618625641), ('多个', -0.5167911946773529)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('與', -0.5487868189811707), ('郭', -0.5488420724868774), ('張田政以', -0.5489516854286194), ('實驗', -0.5489590167999268), ('各種', -0.5489591360092163)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('上', -0.5496895909309387), ('執行', -0.5497426092624664), ('電腦', -0.5497433543205261), ('例子', -0.5497515201568604), ('變動', -0.5497526228427887)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('方面', -0.5114306807518005), ('和', -0.512474536895752), ('很少', -0.5136158466339111), ('的', -0.5158728063106537), ('都', -0.5164487957954407)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要']
0	0	[('实力', -0.5172827243804932), ('里', -0.5193709135055542), ('俄国', -0.5194754898548126), ('世纪末', -0.5198645889759064), ('发展', -0.5201139450073242)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '也 製造 石化 產業 設備']
1	1	[('兄弟', -0.5489247441291809)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('封地', -0.54757359623909), ('之一', -0.547611802816391), ('四君子', -0.5476915538311005), ('公元前', -0.5477066934108734), ('戰國', -0.5477120578289032)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('年', -0.5092172622680664), ('可能', -0.509823739528656), ('房屋', -0.5115858316421509), ('的', -0.51374152302742), ('建于', -0.5142908990383148)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('不同', -0.5494730472564697), ('地區', -0.5494909286499023), ('生活', -0.5495009124279022), ('位於', -0.5495230257511139), ('結構', -0.549530029296875)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('制成', -0.5075825750827789), ('由', -0.5089525580406189), ('老式', -0.5089743435382843), ('拖鞋', -0.5095742344856262), ('材料', -0.5099896788597107)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要']
0	0	[('产出', -0.5220913887023926), ('公顷', -0.5226076245307922), ('达到', -0.5230368375778198), ('平均', -0.5230588614940643), ('鳄', -0.5233742892742157)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('和', -0.5430849194526672), ('銣', -0.5430857241153717), ('膠體', -0.5430925786495209), ('混合物', -0.5431133508682251), ('可能', -0.5431343019008636)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('天橋', -0.5487711131572723), ('地下道', -0.5488372147083282), ('乘客', -0.548843264579773), ('可能', -0.5488618910312653), ('站', -0.5488629937171936)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('同意', -0.5148379504680634), ('女', -0.515310674905777), ('剧本', -0.5154660642147064), ('在', -0.5155906677246094), ('这个', -0.5156928300857544)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('世界衛生組織', -0.5488137304782867), ('在', -0.5488429367542267), ('上', -0.5488466620445251), ('關於', -0.5488598346710205), ('她', -0.5488739609718323)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('經過', -0.5501215159893036), ('方向', -0.5501839220523834), ('向', -0.550214558839798), ('交叉路口', -0.5502270460128784), ('這個', -0.550938069820404)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('小徑', -0.5496582686901093), ('舊', -0.549696683883667), ('正式', -0.5497027933597565), ('標誌著', -0.5497196018695831), ('的', -0.5497422516345978)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('醬油', -0.5495205819606781), ('麥芽糖', -0.5495812892913818), ('大量', -0.5496054291725159), ('滷汁', -0.5496201813220978), ('自鴨身', -0.5496452748775482)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('的', -0.5493152737617493), ('製成', -0.5494032204151154), ('繃', -0.5494278967380524), ('受到', -0.5494355261325836), ('以', -0.549496978521347)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('热带', -0.5046946406364441), ('因', -0.5048012137413025), ('透气', -0.5053506791591644), ('岛屿', -0.5056140124797821), ('非常', -0.5085051357746124)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要']
0	0	[('澳大利亚', -0.5040555894374847), ('战略', -0.5042310953140259), ('的', -0.5044059157371521), ('对', -0.5067586302757263), ('得到', -0.507877379655838)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要']
1	1	[('首席', -0.5482970178127289), ('科學家', -0.5483336448669434), ('中國', -0.5483539998531342), ('她', -0.5483758747577667), ('科學院', -0.548419862985611)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('向', -0.5139006674289703), ('但', -0.5142407417297363), ('他', -0.5161820352077484), ('做', -0.5170068144798279), ('射杀', -0.5175695419311523)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('與', -0.5492555201053619), ('年', -0.5492583215236664), ('有關', -0.5492710471153259), ('型', -0.5492753684520721), ('瘤', -0.5492773354053497)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('成为', -0.5007176995277405), ('学生', -0.5010610520839691), ('中国', -0.501155823469162), ('招收', -0.5015320181846619), ('男女', -0.5016515552997589)]	['艾維斯 並搬 到 巴黎', '年 北京 國子監 成立', '對陳龍斌 來說 書本 非常 重要', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣']
1	1	[('是', -0.5495935082435608), ('西北部', -0.5496699512004852), ('月', -0.5496899485588074), ('的', -0.5496914982795715), ('興建', -0.5497601628303528)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('在', -0.5477484166622162), ('這類', -0.5477672815322876), ('事務', -0.5477769374847412), ('的', -0.5478093922138214), ('全球', -0.5478100776672363)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('由', -0.5203249752521515), ('以上', -0.5207546055316925), ('高', -0.5208006203174591), ('比', -0.5210262537002563), ('煤炭', -0.521244615316391)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('屏東', -0.5504674315452576), ('分出', -0.5505975484848022), ('月', -0.5506130456924438), ('設縣', -0.5506249666213989), ('獨立', -0.5512737035751343)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('中', -0.5490710139274597), ('工具', -0.5491103529930115), ('環境', -0.549122154712677), ('使用', -0.5491650998592377), ('用來', -0.5491739511489868)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('面', -0.5090026557445526), ('的', -0.5093150734901428), ('版本', -0.5096670389175415), ('版', -0.5125660300254822), ('形式', -0.5138614177703857)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要']
1	1	[('上', -0.5471346378326416), ('惡名', -0.5472061634063721), ('作用', -0.5472115874290466), ('穿著', -0.5472169518470764), ('一號', -0.5472378432750702)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('日本', -0.5490549802780151), ('現今', -0.5490797758102417), ('南投縣', -0.5490995943546295), ('由', -0.5491592884063721), ('中華民國', -0.5491801202297211)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('东城', -0.5000334084033966), ('台湾', -0.5041369497776031), ('日出', -0.5055772662162781), ('生于', -0.5137293636798859), ('年', -0.5138926804065704)]	['艾維斯 並搬 到 巴黎', '對陳龍斌 來說 書本 非常 重要', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '东风 销售 各种 品牌 汽车']
1	1	[('生成', -0.5506380796432495), ('膠質', -0.5506563186645508), ('也', -0.5506597757339478), ('體', -0.5506734549999237), ('調節', -0.550677627325058)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('開', -0.5485410988330841), ('始於', -0.5485590100288391), ('品種', -0.5485605299472809), ('的', -0.5485871434211731), ('紡織工業', -0.548622727394104)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('连接', -0.5070153176784515), ('地方', -0.507468968629837), ('省级', -0.5078921616077423), ('服务', -0.5111528933048248), ('会', -0.5216352343559265)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要']
0	0	[('偏西', -0.5103591978549957), ('公里', -0.5104560554027557), ('其', -0.5108128786087036), ('气压', -0.5124141573905945), ('萨摩亚', -0.5138239562511444)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
0	0	[('对峙', -0.5138853490352631), ('机会', -0.5141036808490753), ('更大', -0.5141426920890808), ('即使', -0.5149509012699127), ('了', -0.5155770778656006)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('被', -0.5491538941860199), ('掀起', -0.5491658449172974), ('背帶', -0.5491735935211182), ('衣服', -0.5492018461227417), ('紅色', -0.5492241680622101)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('太平洋', -0.5115576088428497), ('鲑', -0.5132632851600647), ('感染', -0.5143419206142426), ('海域', -0.5146056711673737), ('的', -0.514632910490036)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('熊', -0.547612339258194), ('溪流', -0.5476494133472443), ('雲杉', -0.5476841926574707), ('中', -0.5476877093315125), ('的', -0.5477190315723419)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('被', -0.5155892074108124), ('获得', -0.5158904194831848), ('中华民国', -0.516062319278717), ('在', -0.5169383883476257), ('众多', -0.5201399922370911)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('魚', -0.5478425323963165), ('野生', -0.5479048192501068), ('養殖', -0.5479690134525299), ('的', -0.547979861497879), ('需要', -0.5480155944824219)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('英雄', -0.5077058672904968), ('的', -0.5097931623458862), ('超人', -0.5107638537883759), ('同学', -0.511246532201767), ('一天', -0.5127725601196289)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要']
1	1	[('一層', -0.5497161746025085), ('進而', -0.5497344434261322), ('出', -0.5497495234012604), ('一份', -0.5497566759586334), ('印表機', -0.5497791767120361)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('可以', -0.5178152024745941), ('用于', -0.518012672662735), ('检查', -0.5190280973911285), ('测试', -0.5208626687526703), ('或', -0.5210879445075989)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '年 中華民國政府 設置 桃園縣', '對陳龍斌 來說 書本 非常 重要']
1	1	[('個', -0.5472516119480133), ('米特', -0.5472612679004669), ('是', -0.5472655892372131), ('找到', -0.547267884016037), ('希臘人', -0.5473070442676544)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
1	1	[('萬元', -0.5493669211864471), ('台幣', -0.5493789613246918), ('資金', -0.5493841469287872), ('房子', -0.5493892729282379), ('發行', -0.5494164526462555)]	['成 大 位於 台灣 台南市', '國道 二號 通往 桃園 國際機場', '中原大學 體育館', '內徑 為 公尺', '運動 醫學 教授']
0	0	[('委员会', -0.5047760605812073), ('杰作', -0.5052018761634827), ('鲍伊', -0.5069193243980408), ('真正', -0.5084797143936157), ('被', -0.5109265148639679)]	['艾維斯 並搬 到 巴黎', '向东 转弯 沿着 延伸', '年 中華民國政府 設置 桃園縣', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要']
