predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	0	[('statüu', -0.678293764591217), ('burghê', -0.6789847016334534), ('cunsciderabili', -0.6789866983890533), ('michê', -0.6791694462299347), ('ciü', -0.6791886389255524)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
1	1	[('di', -0.6953945755958557), ('dallalta', -0.6954577267169952), ('poteri', -0.6954628825187683), ('europea', -0.6954728364944458), ('pubblica', -0.6954907774925232)]	['vorrei porle una domanda', 'vorrei fare però unaltra osservazione', 'ha avuto dei contatti', 'dichiarazioni scritte articolo', 'forma di trattamento medico alternativo']
0	0	[('u', -0.6777200102806091), ('lè', -0.6779786050319672), ('dui', -0.6788345575332642), ('fâitu', -0.6791182160377502), ('duminasiun', -0.6792047023773193)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'non esistono droghe leggere']
0	0	[('quéllo', -0.6793633103370667), ('ducâto', -0.6794016659259796), ('pöi', -0.6794090270996094), ('ao', -0.6794616281986237), ('do', -0.6795309484004974)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
1	1	[('parlamento', -0.6952483952045441), ('ora', -0.6952517032623291), ('un', -0.6952542662620544), ('rischi', -0.6952617764472961), ('dalle', -0.695268452167511)]	['vorrei porle una domanda', 'vorrei fare però unaltra osservazione', 'ha avuto dei contatti', 'dichiarazioni scritte articolo', 'forma di trattamento medico alternativo']
0	0	[('entrà', -0.6774521172046661), ('cantun', -0.6778875589370728), ('làia', -0.678391695022583), ('parte', -0.6784239709377289), ('au', -0.6793629229068756)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('i', -0.6789368391036987), ('convolscion', -0.6789937019348145), ('lè', -0.6792058050632477), ('sto', -0.6792339384555817), ('into', -0.67924764752388)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
1	1	[('futuro', -0.6897167563438416), ('loro', -0.6897241175174713), ('in', -0.6897255778312683), ('più', -0.6897321939468384), ('le', -0.689741462469101)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'idare la predetta assemblea']
1	1	[('ogni', -0.6814641654491425), ('che', -0.6889716982841492), ('i', -0.6889756321907043), ('perdano', -0.6889874041080475), ('nelleuropa', -0.6890139579772949)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'idare la predetta assemblea', 'coëgiacrocefieschi a croxedavagna dägnafascia', 'avete dichiarato che sarà così']
0	0	[('mâ', -0.678910493850708), ('in', -0.6789315640926361), ('inta', -0.678954541683197), ('lontàn', -0.6789872944355011), ('són', -0.678991287946701)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('prinçipâtoo', -0.6788049936294556), ('féodo', -0.6788355112075806), ('döia', -0.678851455450058), ('pàize', -0.6788688898086548), ('domìnio', -0.6789161562919617)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('naçioìn', -0.6776440143585205), ('ciù', -0.6784415245056152), ('do', -0.6790841221809387), ('partî', -0.6791019439697266), ('inversion', -0.679108053445816)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('lerrone', -0.678557813167572), ('denuminasiùn', -0.680822104215622), ('növa', -0.6820777952671051), ('casanova', -0.6821343004703522), ('a', -0.6821412742137909)]	['non esistono droghe leggere', 'vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti']
1	1	[('tre', -0.6885271072387695), ('per', -0.6885747909545898), ('perfezione', -0.6905910968780518), ('noi', -0.6907607614994049), ('lassoluta', -0.6907782554626465)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'non esistono droghe leggere', 'idare la predetta assemblea', 'avete dichiarato che sarà così']
1	1	[('cambiamenti', -0.6794835329055786), ('mondiale', -0.6891781687736511), ('solo', -0.689192920923233), ('quanto', -0.6891960203647614), ('per', -0.689197450876236)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'idare la predetta assemblea', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo']
1	1	[('sociale', -0.6811606585979462), ('e', -0.6898234188556671), ('in', -0.6898693144321442), ('doppio', -0.6898835003376007), ('gioco', -0.68988436460495)]	['vorrei porle una domanda', 'occorre trovare una soluzione', 'ha avuto dei contatti', 'idare la predetta assemblea', 'è un aspetto essenziale']
0	0	[('chàn', -0.6783001720905304), ('formòu', -0.6783364415168762), ('doì', -0.6786361634731293), ('de', -0.6787903308868408), ('imperia', -0.6788809597492218)]	['non esistono droghe leggere', 'vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti']
1	1	[('diritti', -0.6805232763290405), ('allingross', -0.6894845068454742), ('il', -0.6895448267459869), ('quote', -0.6895887553691864), ('delle', -0.6895984709262848)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'idare la predetta assemblea']
1	1	[('quella', -0.6832770109176636), ('nucleare', -0.6907505691051483), ('emissione', -0.6907955408096313), ('di', -0.6909400522708893), ('non', -0.6910592615604401)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
0	0	[('o', -0.6784669458866119), ('ascì', -0.678605854511261), ('zemin', -0.6798858344554901), ('in', -0.6813575327396393), ('cunìu', -0.6816037595272064)]	['non esistono droghe leggere', 'vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti']
1	1	[('questi', -0.6847580671310425), ('le', -0.6917288303375244), ('osservato', -0.6917305290699005), ('diventando', -0.6917365789413452), ('cercato', -0.6917365789413452)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
0	0	[('pé', -0.678374856710434), ('a', -0.678421288728714), ('de', -0.6791233420372009), ('sulu', -0.6807911694049835), ('in', -0.6808691620826721)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'non esistono droghe leggere', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti']
1	1	[('secolo', -0.6839888095855713), ('stato', -0.6839890480041504), ('e', -0.6896562874317169), ('senza', -0.6896573007106781), ('motivo', -0.6896610856056213)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'idare la predetta assemblea', 'avete dichiarato che sarà così', 'coëgiacrocefieschi a croxedavagna dägnafascia']
0	0	[('lê', -0.6787058413028717), ('con', -0.6788082420825958), ('sæ', -0.6799922287464142), ('òrìgine', -0.6801697015762329), ('scciâvi', -0.6803120076656342)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'non esistono droghe leggere', 'ha avuto dei contatti']
1	1	[('i', -0.6926864087581635), ('insomma', -0.6927710473537445), ('ne', -0.6927782595157623), ('contempo', -0.6927833259105682), ('punti', -0.6928102076053619)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
1	1	[('ha', -0.6794932186603546), ('rapitori', -0.6889168322086334), ('inoltre', -0.6889243423938751), ('figlio', -0.6889353692531586), ('presidente', -0.6889366209506989)]	['occorre trovare una soluzione', 'idare la predetta assemblea', 'è un aspetto essenziale', 'vorrei porle una domanda', 'ha avuto dei contatti']
1	1	[('la', -0.6915760040283203), ('signor', -0.6916440725326538), ('al', -0.6916519105434418), ('quindi', -0.691665768623352), ('replica', -0.6916680634021759)]	['occorre trovare una soluzione', 'non esistono droghe leggere', 'è un aspetto essenziale', 'avete dichiarato che sarà così', 'idare la predetta assemblea']
1	1	[('che', -0.693416029214859), ('ben', -0.6934203505516052), ('davvero', -0.6945538818836212), ('fare', -0.6958190202713013), ('più', -0.6974115371704102)]	['occorre trovare una soluzione', 'non esistono droghe leggere', 'è un aspetto essenziale', 'avete dichiarato che sarà così', 'tutta la metodologia sarà trasparente']
0	0	[('o', -0.6791074573993683), ('çinque', -0.6791898608207703), ('york', -0.6792489886283875), ('grande', -0.6793002486228943), ('do', -0.6793862581253052)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('finâ', -0.678389847278595), ('latìn', -0.67912557721138), ('cuntrè', -0.6792216002941132), ('de', -0.6792584359645844), ('cuintu', -0.6792686581611633)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
1	1	[('non', -0.6923798024654388), ('sulla', -0.6923813223838806), ('nel', -0.6924115419387817), ('in', -0.6924178898334503), ('atti', -0.6924187242984772)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
0	0	[('ascì', -0.6776213645935059), ('stürtimu', -0.6781841516494751), ('ne', -0.6787067353725433), ('u', -0.6793672442436218), ('riscàtta', -0.6794087886810303)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
1	1	[('emissione', -0.6815560460090637), ('alle', -0.6894592344760895), ('che', -0.6894682049751282), ('serra', -0.6894800961017609), ('attraverso', -0.6894806623458862)]	['occorre trovare una soluzione', 'idare la predetta assemblea', 'è un aspetto essenziale', 'vorrei porle una domanda', 'ha avuto dei contatti']
0	0	[('primmo', -0.6790930330753326), ('lè', -0.679238349199295), ('a', -0.6792583167552948), ('di', -0.6793055534362793), ('parte', -0.6794853210449219)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('batesto', -0.6777945756912231), ('ciamâ', -0.6792751848697662), ('cristoffa', -0.6794938147068024), ('san', -0.679496169090271), ('juan', -0.6796461641788483)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('stu', -0.6785455048084259), ('pòcu', -0.6788143515586853), ('mézzu', -0.6788399517536163), ('chi', -0.6789053678512573), ('de', -0.6789065003395081)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('o', -0.6789688467979431), ('e', -0.6789876818656921), ('polàcca', -0.6790385246276855), ('rè', -0.6790566444396973), ('polònia', -0.6791439056396484)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
1	1	[('rappresentanti', -0.6909429132938385), ('lavoratori', -0.6909502148628235), ('consiglio', -0.69095379114151), ('prescritto', -0.6909554898738861), ('quanto', -0.6909575760364532)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
1	1	[('molto', -0.680576741695404), ('è', -0.6898154020309448), ('trovasse', -0.6898187100887299), ('questi', -0.6898240149021149), ('si', -0.6898344457149506)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'prima della votazione']
1	1	[('proposte', -0.6924836337566376), ('obiettivi', -0.6925115585327148), ('ai', -0.6925171315670013), ('che', -0.6925229430198669), ('devo', -0.6925239264965057)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
1	1	[('cercato', -0.6891972124576569), ('intervenuti', -0.6891981065273285), ('scuse', -0.6891981661319733), ('delle', -0.6892066895961761), ('dibattito', -0.6892072558403015)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'idare la predetta assemblea', 'coëgiacrocefieschi a croxedavagna dägnafascia', 'arasce albenga arbenga albisola superiore']
0	0	[('meito', -0.6788456737995148), ('coscì', -0.678857833147049), ('laveiva', -0.6789451539516449), ('neuvanni', -0.6798412799835205), ('ô', -0.6806446015834808)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'non esistono droghe leggere', 'ha avuto dei contatti']
1	1	[('intromettersi', -0.6795873045921326), ('di', -0.689297080039978), ('dei', -0.6892975866794586), ('alcun', -0.6892997622489929), ('lue', -0.6893074214458466)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'idare la predetta assemblea', 'forma di trattamento medico alternativo']
1	1	[('della', -0.6922291815280914), ('parte', -0.692248523235321), ('che', -0.6922521591186523), ('dotazione', -0.6922587752342224), ('voluto', -0.6922615766525269)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
0	0	[('republica', -0.6773635149002075), ('ofiçialménte', -0.6788709759712219), ('de', -0.6789914965629578), ('moldova', -0.6793864965438843), ('cómme', -0.679411768913269)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'non esistono droghe leggere', 'ha avuto dei contatti']
0	0	[('o', -0.6791045069694519), ('nommi', -0.6793243288993835), ('i', -0.6793282330036163), ('latìn', -0.679381787776947), ('ladêuvia', -0.6793929934501648)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'non esistono droghe leggere']
0	0	[('in', -0.6791148781776428), ('de', -0.6791189014911652), ('natalìçio', -0.6791544258594513), ('avistaménti', -0.6791759431362152), ('argoménti', -0.6792480945587158)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
1	1	[('b', -0.7092163860797882)]	['occorre trovare una soluzione', 'non esistono droghe leggere', 'tutta la metodologia sarà trasparente', 'è un aspetto essenziale', 'avete dichiarato che sarà così']
1	1	[('sono', -0.692709743976593), ('sempre', -0.6928649246692657), ('urbani', -0.692936897277832), ('agglomerati', -0.692957729101181), ('mondo', -0.6929590702056885)]	['vorrei porle una domanda', 'vorrei fare però unaltra osservazione', 'ha avuto dei contatti', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
1	1	[('siamo', -0.680145263671875), ('in', -0.6892230212688446), ('che', -0.6892238855361938), ('dirvi', -0.689234733581543), ('e', -0.6892364919185638)]	['occorre trovare una soluzione', 'idare la predetta assemblea', 'è un aspetto essenziale', 'vorrei porle una domanda', 'coëgiacrocefieschi a croxedavagna dägnafascia']
0	0	[('indueurupeu', -0.6789496839046478), ('pö', -0.6792271435260773), ('albingaunum', -0.6794491112232208), ('cunquista', -0.6794934868812561), ('a', -0.6795489490032196)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
1	1	[('più', -0.6895523369312286), ('certi', -0.6895620822906494), ('di', -0.689574122428894), ('giovani', -0.6895743906497955), ('la', -0.6895747482776642)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'idare la predetta assemblea']
0	0	[('scituàu', -0.6778428554534912), ('burghetìn', -0.6780470013618469), ('teritoriu', -0.6781648695468903), ('ciâna', -0.6787033677101135), ('daa', -0.6793027520179749)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('polàcco', -0.6786397993564606), ('chi', -0.6787817180156708), ('pêuan', -0.6788991391658783), ('lànno', -0.6789060533046722), ('sò', -0.6789465844631195)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('difatti', -0.6782006621360779), ('subìi', -0.6784600913524628), ('àuguia', -0.6786594092845917), ('cangiamènt', -0.6795178055763245), ('ürtimi', -0.6804670691490173)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'non esistono droghe leggere', 'ha avuto dei contatti']
0	0	[('dao', -0.6776494979858398), ('capitâ', -0.6793296635150909), ('na', -0.6793329119682312), ('fa', -0.679345041513443), ('ciamâ', -0.6794060170650482)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'non esistono droghe leggere', 'ha avuto dei contatti']
1	1	[('registri', -0.6822472512722015), ('considerati', -0.6822535693645477), ('in', -0.6894181668758392), ('come', -0.6894191801548004), ('contenuti', -0.6894299387931824)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'idare la predetta assemblea', 'coëgiacrocefieschi a croxedavagna dägnafascia', 'avete dichiarato che sarà così']
1	1	[('in', -0.6904566586017609), ('il', -0.6904584765434265), ('per', -0.6904627084732056), ('la', -0.6904627978801727), ('figura', -0.6904642283916473)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
0	0	[('seanad', -0.6790925562381744), ('na', -0.6791322529315948), ('oireachtas', -0.6791350543498993), ('cómme', -0.6791419386863708), ('dáil', -0.6791564524173737)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
1	1	[('base', -0.6874470114707947), ('pro', -0.687451183795929), ('parte', -0.6874614357948303), ('al', -0.6904097199440002), ('in', -0.6904152631759644)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'idare la predetta assemblea', 'non esistono droghe leggere', 'avete dichiarato che sarà così']
1	1	[('figli', -0.6870202720165253), ('dinamici', -0.6870204508304596), ('acquisiscono', -0.6870436072349548), ('famiglia', -0.6870631277561188), ('nella', -0.6902587413787842)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'idare la predetta assemblea', 'non esistono droghe leggere', 'avete dichiarato che sarà così']
1	1	[('contemplano', -0.6889499425888062), ('che', -0.6889522075653076), ('finanziari', -0.6889541745185852), ('proposte', -0.6889586448669434), ('aspetti', -0.6889672875404358)]	['occorre trovare una soluzione', 'idare la predetta assemblea', 'è un aspetto essenziale', 'vorrei porle una domanda', 'ha avuto dei contatti']
1	1	[('preferenziali', -0.6890396475791931), ('trattamenti', -0.6890538930892944), ('persino', -0.689055323600769), ('talvolta', -0.689056932926178), ('queste', -0.6890584826469421)]	['vorrei porle una domanda', 'occorre trovare una soluzione', 'idare la predetta assemblea', 'è un aspetto essenziale', 'ha avuto dei contatti']
0	0	[('i', -0.6786338686943054), ('vitöria', -0.6806323230266571), ('cuna', -0.6812114119529724), ('lannu', -0.6812337934970856), ('senéise', -0.6813252866268158)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'non esistono droghe leggere', 'ha avuto dei contatti']
1	1	[('sono', -0.693526566028595), ('ed', -0.6935795545578003), ('già', -0.6935797035694122), ('in', -0.6935860216617584), ('organizzando', -0.6935884356498718)]	['vorrei porle una domanda', 'vorrei fare però unaltra osservazione', 'ha avuto dei contatti', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
1	1	[('inoltre', -0.678477942943573), ('espansione', -0.6888945400714874), ('materia', -0.6889002919197083), ('corte', -0.6889013648033142), ('competenza', -0.6889071762561798)]	['vorrei porle una domanda', 'idare la predetta assemblea', 'ha avuto dei contatti', 'occorre trovare una soluzione', 'è un aspetto essenziale']
1	1	[('non', -0.6964021325111389), ('danesi', -0.6964583396911621), ('bloccare', -0.6964709460735321), ('secondo', -0.6965003311634064), ('un', -0.6965027153491974)]	['vorrei porle una domanda', 'vorrei fare però unaltra osservazione', 'ha avuto dei contatti', 'dichiarazioni scritte articolo', 'poi agli inizi di dicembre']
0	0	[('o', -0.67855304479599), ('con', -0.6786315143108368), ('lè', -0.6788585186004639), ('i', -0.6789728701114655), ('di', -0.6794804930686951)]	['non esistono droghe leggere', 'vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti']
0	0	[('pee', -0.6784981489181519), ('scingolâreprìmma', -0.6785253584384918), ('sciortîe', -0.6786659061908722), ('zenitîvo', -0.6787735223770142), ('do', -0.6795231699943542)]	['non esistono droghe leggere', 'vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'occorre trovare una soluzione']
1	1	[('ridurre', -0.6940278112888336), ('essere', -0.694034993648529), ('volta', -0.6940365135669708), ('a', -0.6940377056598663), ('particolari', -0.6940377354621887)]	['vorrei porle una domanda', 'vorrei fare però unaltra osservazione', 'ha avuto dei contatti', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
0	0	[('ste', -0.6782906949520111), ('stradde', -0.6783158779144287), ('punti', -0.6783328652381897), ('sincue', -0.6784855425357819), ('du', -0.6794353723526001)]	['non esistono droghe leggere', 'vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'occorre trovare una soluzione']
0	0	[('i', -0.6775759160518646), ('seculu', -0.6780658960342407), ('pé', -0.6795114576816559), ('uriginàia', -0.6795857846736908), ('du', -0.6795872151851654)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'non esistono droghe leggere', 'ha avuto dei contatti']
1	1	[('stanno', -0.6849369704723358), ('particolare', -0.6849696338176727), ('in', -0.6899324357509613), ('quello', -0.6899397969245911), ('questo', -0.6899459064006805)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'idare la predetta assemblea', 'avete dichiarato che sarà così', 'coëgiacrocefieschi a croxedavagna dägnafascia']
0	0	[('dea', -0.6788098514080048), ('comǜn', -0.6789844632148743), ('ligǜia', -0.6789857745170593), ('abitanti', -0.6789864599704742), ('de', -0.6791814267635345)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
0	0	[('ànni', -0.6779370307922363), ('a', -0.6780469715595245), ('ai', -0.6791954040527344), ('pàrte', -0.6793698966503143), ('u', -0.6794179379940033)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'non esistono droghe leggere', 'ha avuto dei contatti']
0	0	[('st', -0.6798298954963684), ('de', -0.680875152349472), ('pòsti', -0.6833522021770477), ('çentro', -0.6835135221481323), ('interesseo', -0.6835238933563232)]	['non esistono droghe leggere', 'vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti']
1	1	[('poche', -0.6803771555423737), ('aggrava', -0.6806423962116241), ('che', -0.6895823776721954), ('lennesima', -0.6895871758460999), ('volta', -0.6895890533924103)]	['vorrei porle una domanda', 'occorre trovare una soluzione', 'ha avuto dei contatti', 'idare la predetta assemblea', 'vorrei fare però unaltra osservazione']
1	1	[('conflitti', -0.6978001594543457), ('dei', -0.6978704333305359), ('con', -0.6979146301746368), ('sede', -0.6979244649410248), ('per', -0.6979310810565948)]	['vorrei porle una domanda', 'vorrei fare però unaltra osservazione', 'ha avuto dei contatti', 'dichiarazioni scritte articolo', 'poi agli inizi di dicembre']
0	0	[('pàrte', -0.6782490015029907), ('cumünàle', -0.6782719790935516), ('dunca', -0.6782728731632233), ('teritòiu', -0.6790770888328552), ('entra', -0.6792611479759216)]	['non esistono droghe leggere', 'vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti']
1	1	[('pacchetto', -0.6827178001403809), ('equilibrato', -0.6827236711978912), ('in', -0.6894276738166809), ('il', -0.689430445432663), ('membri', -0.6894320547580719)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'idare la predetta assemblea', 'coëgiacrocefieschi a croxedavagna dägnafascia', 'avete dichiarato che sarà così']
1	1	[('corresponsabili', -0.6831549406051636), ('di', -0.6910295486450195), ('ad', -0.6910339891910553), ('neppure', -0.6910395920276642), ('ci', -0.6910436451435089)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
1	1	[('fa', -0.6912039518356323), ('sarebbero', -0.6912131309509277), ('che', -0.6912156641483307), ('necessarie', -0.6912221014499664), ('misure', -0.6912231147289276)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
1	1	[('motivi', -0.6791332066059113), ('ritenuto', -0.6791332960128784), ('ma', -0.6890411376953125), ('generale', -0.6890697777271271), ('confronti', -0.6890701651573181)]	['occorre trovare una soluzione', 'idare la predetta assemblea', 'vorrei porle una domanda', 'è un aspetto essenziale', 'ha avuto dei contatti']
1	1	[('più', -0.6814249157905579), ('lapproccio', -0.6891681253910065), ('questo', -0.6891846060752869), ('salute', -0.6891860961914062), ('per', -0.6891951560974121)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'idare la predetta assemblea', 'coëgiacrocefieschi a croxedavagna dägnafascia', 'arasce albenga arbenga albisola superiore']
0	0	[('lengueia', -0.6778868734836578), ('paise', -0.6782952845096588), ('famìa', -0.6786599159240723), ('tòstu', -0.6790127754211426), ('cacciàu', -0.6791545450687408)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'non esistono droghe leggere']
1	1	[('relative', -0.6926434934139252), ('energetiche', -0.692676305770874), ('e', -0.692679762840271), ('fonti', -0.6926809251308441), ('altresì', -0.6926946043968201)]	['vorrei porle una domanda', 'ha avuto dei contatti', 'vorrei fare però unaltra osservazione', 'forma di trattamento medico alternativo', 'dichiarazioni scritte articolo']
1	1	[('stesso', -0.6876755356788635), ('principio', -0.6906456053256989), ('linea', -0.690678745508194), ('questo', -0.690806657075882), ('con', -0.6908673346042633)]	['occorre trovare una soluzione', 'è un aspetto essenziale', 'non esistono droghe leggere', 'idare la predetta assemblea', 'avete dichiarato che sarà così']
0	0	[('mangian', -0.6786773502826691), ('trenette', -0.6788282692432404), ('cö', -0.6794653236865997), ('scommet', -0.6798463761806488), ('che', -0.6799099743366241)]	['vorrei fare però unaltra osservazione', 'poi agli inizi di dicembre', 'siamo invece divisi nelle risposte', 'ha avuto dei contatti', 'lv la ringrazio signora presidente']
