predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	0	[('armonicala', -0.512727826833725), ('nasempiu', -0.5133419036865234), ('chiamata', -0.5136038959026337), ('seriformula_è', -0.5137228667736053), ('di', -0.5138757824897766)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
1	1	[('energetico', -0.4820083975791931), ('due', -0.48460620641708374), ('abitazioni', -0.4864756464958191), ('di', -0.4868771433830261), ('è', -0.48696571588516235)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('serra', -0.4844259023666382), ('energie', -0.4848661422729492), ('che', -0.48565226793289185), ('a', -0.48629486560821533), ('alle', -0.48631083965301514)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('ampiamente', -0.4835268259048462), ('ci', -0.485271155834198), ('ignoro', -0.48554813861846924), ('ritardo', -0.4856534004211426), ('in', -0.48616141080856323)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('tale', -0.485662043094635), ('ma', -0.48679065704345703), ('che', -0.4871326684951782), ('non', -0.48717445135116577), ('così', -0.4877411127090454)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('si', -0.5134305357933044), ('lu', -0.5147552192211151), ('biologgici', -0.5149572193622589), ('umanuli', -0.5152118504047394), ('ô', -0.5153599083423615)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('a', -0.5140316188335419), ('russu', -0.5140740871429443), ('cumprimintari', -0.5144101679325104), ('accausa', -0.5144152641296387), ('nzèmmula', -0.5144635736942291)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('nutèvuli', -0.5140726566314697), ('misi', -0.5148323774337769), ('ntinzitati', -0.514881044626236), ('ginìranu', -0.5149024724960327), ('li', -0.5150050818920135)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('ce', -0.48855096101760864), ('anche', -0.4887182116508484), ('nè', -0.489147424697876), ('unaltra', -0.49096792936325073)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('competitività', -0.4846562147140503), ('il', -0.4857221841812134), ('per', -0.48616576194763184), ('la', -0.4868820905685425), ('imprese', -0.4873720407485962)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('per', -0.4888775944709778), ('che', -0.4898914694786072), ('lunico', -0.4902169704437256), ('singole', -0.4902346134185791), ('la', -0.49056583642959595)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('equa', -0.4857028126716614), ('perché', -0.4861494302749634), ('anche', -0.4864404797554016), ('questa', -0.48687297105789185), ('la', -0.48863863945007324)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('agito', -0.48606550693511963), ('siglando', -0.4876471161842346), ('abbia', -0.4876555800437927), ('accordo', -0.488269567489624), ('in', -0.4887620806694031)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('nùvuli', -0.515203446149826), ('atmosfèrichila', -0.5154141485691071), ('principarmenti', -0.5154573321342468), ('a', -0.5157159566879272), ('pricipitazzioni', -0.515758603811264)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('lannu', -0.5140300393104553), ('dû', -0.5140886306762695), ('li', -0.5141717493534088), ('ntô', -0.5142384171485901), ('albertiinizialmenti', -0.5142644047737122)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('prubblemi', -0.5146641433238983), ('maxima', -0.5149233937263489), ('e', -0.5149919390678406), ('o', -0.515313982963562), ('arrignau', -0.5154834687709808)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('lu', -0.514470100402832), ('munnu', -0.5148734450340271), ('canusciutu', -0.5150801539421082), ('cui', -0.515219658613205), ('cchiù', -0.5152689218521118)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
0	0	[('la', -0.5147686302661896), ('autònumu', -0.5151995718479156), ('vicinu', -0.5152862966060638), ('e', -0.5153436064720154), ('sarausa', -0.5153545141220093)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('muntagni', -0.51332888007164), ('dâ', -0.5138478577136993), ('tali', -0.5138862729072571), ('dî', -0.5138978660106659), ('tirrimoti', -0.5139970779418945)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('si', -0.513305127620697), ('cristiani', -0.5133263170719147), ('chiddu', -0.5135183334350586), ('ca', -0.5135194063186646), ('shannu', -0.5135238468647003)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
0	0	[('è', -0.5126911401748657), ('sfasciàrici', -0.5126917362213135), ('arristau', -0.512979120016098), ('a', -0.5132270157337189), ('cammora', -0.5132771730422974)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('è', -0.5105941295623779), ('circa', -0.5107606947422028), ('e', -0.5110929608345032), ('chilomitri', -0.5112141966819763), ('â', -0.5126671493053436)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('livello', -0.4815276265144348), ('occorre', -0.48327749967575073), ('a', -0.48414862155914307), ('nazionale', -0.48570364713668823), ('mix', -0.48658138513565063)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('cô', -0.5135398507118225), ('carnatu', -0.513753205537796), ('di', -0.5139210224151611), ('gorgoneion', -0.5141161978244781), ('furma', -0.5141207575798035)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('gghiè', -0.5133717060089111), ('lu', -0.5137214064598083), ('ntô', -0.5140278339385986), ('li', -0.5141346752643585), ('discr', -0.5142411589622498)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('biocarburanti', -0.48066121339797974), ('competitività', -0.48155975341796875), ('emissioni', -0.48342108726501465), ('unenergia', -0.4847572445869446), ('per', -0.4848772883415222)]	['vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'occorre trovare una soluzione', 'siamo invece divisi nelle risposte']
0	0	[('li', -0.5148617923259735), ('studiusi', -0.5149940550327301), ('aldajajah', -0.5150315165519714), ('stidda', -0.5152419209480286), ('arabbi', -0.5153630673885345)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
1	1	[('di', -0.48277801275253296), ('sono', -0.4847646951675415), ('a', -0.48560553789138794), ('quota', -0.4859403967857361), ('biocarburanti', -0.4860914349555969)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('lisbona', -0.48179465532302856), ('climatici', -0.4841293692588806), ('consiglio', -0.48437047004699707), ('il', -0.4858212471008301), ('del', -0.4866008162498474)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('ma', -0.4834127426147461), ('generale', -0.48470932245254517), ('termini', -0.4872477650642395), ('anche', -0.48924142122268677), ('sviluppo', -0.49017781019210815)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('nùvuli', -0.5113419592380524), ('solu', -0.5115291774272919), ('li', -0.5117976665496826), ('cuannu', -0.5118905007839203), ('ô', -0.5122162103652954)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('summitati', -0.5133027136325836), ('cumulunemmu', -0.5134819447994232), ('ncuniala', -0.5135352909564972), ('locu', -0.5137133002281189), ('basi', -0.5137173533439636)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('paleogiofìsica', -0.5120369493961334), ('passatu', -0.512184202671051), ('a', -0.512525200843811), ('li', -0.5128718614578247), ('pasempiu', -0.5129910409450531)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('quota', -0.48501861095428467), ('kyoto', -0.4859204888343811), ('la', -0.4871255159378052), ('non', -0.4885486364364624), ('stabilita', -0.48866838216781616)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('massima', -0.48320823907852173), ('dobbiamo', -0.4842856526374817), ('questione', -0.48513269424438477), ('pacchetto', -0.4854847192764282), ('signora', -0.4855116009712219)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('elettrica', -0.48714202642440796), ('generazione', -0.4872593879699707), ('efficiente', -0.4886947274208069), ('gas', -0.4888349771499634), ('processo', -0.4888644814491272)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('fonti', -0.48870301246643066), ('rinnovabili', -0.4890671372413635), ('della', -0.489149808883667), ('laspetto', -0.4900885224342346), ('riduzione', -0.49015653133392334)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('càncianu', -0.5131729543209076), ('dî', -0.5132954120635986), ('venti', -0.5134929120540619), ('dura', -0.5135302543640137), ('e', -0.5135709643363953)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('lisbona', -0.4807286262512207), ('alle', -0.48164522647857666), ('porte', -0.48394036293029785), ('i', -0.48433369398117065), ('è', -0.48566460609436035)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('dû', -0.5141286849975586), ('franciscani', -0.5148100256919861), ('li', -0.5148474872112274), ('tirrimotu', -0.5150555670261383), ('distruggiutu', -0.5150927901268005)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('settori', -0.48191481828689575), ('soddisfatta', -0.48266321420669556), ('di', -0.48588865995407104), ('elettricità', -0.4862600564956665), ('altresì', -0.48628532886505127)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('rinnuvamentu', -0.5145999193191528), ('papi', -0.5147486925125122), ('cumannaru', -0.5154741704463959), ('lu', -0.5156592130661011), ('cità', -0.5156746208667755)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
0	0	[('sta', -0.5123845934867859), ('mùsica', -0.512558251619339), ('miscata', -0.5126738250255585), ('abbannìi', -0.5127028822898865), ('sò', -0.5132273435592651)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
1	1	[('fine', -0.4883089065551758), ('siano', -0.48974865674972534), ('differenze', -0.4904900789260864), ('che', -0.49078691005706787), ('alla', -0.4913402795791626)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('fuori', -0.4855682849884033), ('climatici', -0.4855881929397583), ('dei', -0.48596036434173584), ('come', -0.4863402247428894), ('signora', -0.48648500442504883)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('la', -0.486389696598053), ('auguro', -0.4866105318069458), ('tutti', -0.48666906356811523), ('e', -0.48676544427871704), ('fortuna', -0.48802757263183594)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('scala', -0.5071622431278229), ('da', -0.5075961053371429), ('sistema', -0.5076509118080139), ('unitati', -0.5076863765716553), ('misura', -0.5080902576446533)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('per', -0.4909810423851013), ('essere', -0.49165165424346924), ('da', -0.49217545986175537), ('strumento', -0.4925141930580139), ('quale', -0.4926028251647949)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('generali', -0.4865700602531433), ('e', -0.4878699779510498), ('passo', -0.4879058003425598), ('stato', -0.4880158305168152), ('come', -0.4884766936302185)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('comu', -0.5137021541595459), ('ê', -0.5139166712760925), ('borromini', -0.5140804052352905), ('grazzi', -0.5143436193466187), ('architetti', -0.5143609941005707)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
1	1	[('intensità', -0.48525071144104004), ('che', -0.485429048538208), ('paesi', -0.4855911135673523), ('alta', -0.4855954051017761), ('ad', -0.485917866230011)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('quanto', -0.4869154691696167), ('richiede', -0.48723888397216797), ('a', -0.487826943397522), ('sembra', -0.4881584048271179), ('non', -0.4886136054992676)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('abbitanti', -0.5139721632003784), ('è', -0.5142958462238312), ('nària', -0.5143144726753235), ('cu', -0.5148036777973175), ('dinzitati', -0.5148085355758667)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
0	0	[('e', -0.5138837993144989), ('videmma', -0.5139832198619843), ('seri', -0.5147642195224762), ('matimatica', -0.5147760808467865), ('serila', -0.5148464739322662)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
1	1	[('la', -0.4850953221321106), ('deve', -0.4858492612838745), ('fare', -0.48675084114074707), ('che', -0.4868585467338562), ('commissione', -0.4872179627418518)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('gruppo', -0.48623090982437134), ('agli', -0.4863635301589966), ('il', -0.48675888776779175), ('alde', -0.48720961809158325), ('una', -0.4874882102012634)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('li', -0.5124185979366302), ('raffigura', -0.5130476355552673), ('marzu', -0.5130797028541565), ('lunioni', -0.5138743817806244), ('bannera', -0.5139181017875671)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('limitatamenti', -0.5155277848243713), ('comma', -0.5157648026943207), ('ô', -0.5158367455005646), ('di', -0.5159065425395966), ('ê', -0.5160579979419708)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('na', -0.5120570361614227), ('innicari', -0.5126500725746155), ('puru', -0.5128940045833588), ('sicilianu', -0.5129050016403198), ('acqua', -0.5132056176662445)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
1	1	[('investire', -0.48612159490585327), ('ultimi', -0.486297607421875), ('dobbiamo', -0.4868500828742981), ('questi', -0.48722362518310547), ('che', -0.4875279664993286)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('sono', -0.48473113775253296), ('reattori', -0.48484283685684204), ('dei', -0.4851725697517395), ('dovremmo', -0.4853401184082031), ('sullenergia', -0.4854092001914978)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('inclita', -0.5131055414676666), ('et', -0.5133424699306488), ('cunfirmatu', -0.5143737494945526), ('victoriosa', -0.5144031941890717), ('macari', -0.5144848227500916)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('accupunati', -0.5117142796516418), ('cabbennu', -0.5117237865924835), ('lu', -0.5117555856704712), ('àrî', -0.5123564302921295), ('mari', -0.5124275386333466)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('possa', -0.4815813899040222), ('importante', -0.48421353101730347), ('ha', -0.48478782176971436), ('sia', -0.4855409264564514), ('evidenziato', -0.48566073179244995)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('commissari', -0.4846842288970947), ('daccordo', -0.48529666662216187), ('sono', -0.4854375720024109), ('signora', -0.4856477975845337), ('presidente', -0.4866296052932739)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('esigenze', -0.4834609627723694), ('che', -0.4861631989479065), ('scaturirà', -0.4878603219985962), ('ne', -0.48789745569229126), ('contribuirà', -0.4879750609397888)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('tre', -0.48679226636886597), ('su', -0.4883028268814087), ('punti', -0.49002498388290405), ('soffermarmi', -0.49202924966812134)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('globale', -0.48550790548324585), ('riscaldamento', -0.48672205209732056), ('si', -0.4868174195289612), ('fermato', -0.488780677318573), ('è', -0.48943012952804565)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
0	0	[('ieri', -0.5124053955078125), ('assaimeteoruluggìa', -0.5126497745513916), ('esempiu', -0.5127599835395813), ('fu', -0.512840211391449), ('si', -0.5136609077453613)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'isi di palermucustanzu di catania']
1	1	[('contesto', -0.48866474628448486), ('difficoltà', -0.4909543991088867), ('tuttavia', -0.49256718158721924), ('del', -0.49269431829452515), ('alla', -0.4945753216743469)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('tittònica', -0.513769119977951), ('n', -0.5138103067874908), ('vidi', -0.51399827003479), ('virifìcanu', -0.514003336429596), ('matiriali', -0.5141701698303223)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('emissioni', -0.4823044538497925), ('diffusione', -0.48528850078582764), ('di', -0.4853847622871399), ('favorisce', -0.4863350987434387), ('scambio', -0.48683440685272217)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('milli', -0.5139798820018768), ('mil', -0.5141495764255524), ('ntâ', -0.5144659578800201), ('lu', -0.514498382806778), ('spidizzioni', -0.5145780444145203)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('lu', -0.5126649141311646), ('di', -0.5128295719623566), ('lottucentu', -0.5129495859146118), ('anni', -0.513255774974823), ('era', -0.5133899748325348)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
1	1	[('sorprendente', -0.47617125511169434), ('simile', -0.48110294342041016), ('di', -0.48214882612228394), ('che', -0.4824797511100769), ('affermazione', -0.4824845790863037)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('sèculi', -0.5102994740009308), ('comu', -0.510475754737854), ('papintê', -0.511227160692215), ('sutta', -0.5119515061378479), ('li', -0.512139230966568)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('solo', -0.4836532473564148), ('in', -0.48418760299682617), ('nonché', -0.48451513051986694), ('che', -0.4858531355857849), ('dallue', -0.4866917133331299)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('leconomia', -0.4821394681930542), ('profilo', -0.4844697117805481), ('e', -0.4849904179573059), ('settori', -0.4854004383087158), ('energia', -0.48553210496902466)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('può', -0.48435884714126587), ('ricorrere', -0.48567670583724976), ('capitale', -0.4868364930152893), ('monopolistico', -0.487152636051178), ('il', -0.48859161138534546)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
0	0	[('locu', -0.5151766538619995), ('ca', -0.5151888132095337), ('custituìscinu', -0.5152460634708405), ('nta', -0.5152537822723389), ('cchiù', -0.5153179168701172)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('settore', -0.4868183135986328), ('di', -0.4880334734916687), ('del', -0.4880547523498535), ('delle', -0.4881269335746765), ('avviene', -0.4884708523750305)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('ufficiali', -0.5136667191982269), ('ca', -0.5139054656028748), ('l', -0.5139315128326416), ('biculuri', -0.5141220986843109), ('vissiddu', -0.514508992433548)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('comegghiè', -0.511862576007843), ('ntra', -0.5125330984592438), ('quintu', -0.5126748383045197), ('ma', -0.5127550959587097), ('cumprinnuti', -0.5128165781497955)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('ô', -0.5155698955059052), ('mùsica', -0.5155787169933319), ('pruduzzioni', -0.515984833240509), ('ciascunu', -0.5161494016647339), ('sulitamenti', -0.5163030326366425)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('na', -0.5134254395961761), ('matimàtica', -0.5137874484062195), ('è', -0.5138542056083679), ('tipu', -0.5145582556724548), ('nesprissiuni', -0.5146862268447876)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
0	0	[('vinni', -0.5132112503051758), ('secunna', -0.5137017965316772), ('la', -0.5137859284877777), ('novicentu', -0.5138059854507446), ('studiari', -0.5139884054660797)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('attraversu', -0.512493371963501), ('làcqua', -0.5126141905784607), ('comu', -0.512679398059845), ('supirfici', -0.5129523873329163), ('chiovi', -0.5130807459354401)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
