predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	0	[('领域', -0.5536403656005859), ('话', -0.5536960065364838), ('特纳', -0.5537192523479462), ('开篇', -0.5540736317634583), ('中', -0.5542812645435333)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('移走', -0.5097020268440247), ('日產', -0.5097043812274933), ('機具', -0.5097132623195648), ('買下', -0.5097413063049316), ('有關', -0.50974240899086)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('廠', -0.5091957449913025), ('在', -0.5092294216156006), ('基地', -0.509236067533493), ('日產', -0.5092510282993317), ('一處', -0.5092548429965973)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('了', -0.5095303952693939), ('接連', -0.5095901191234589), ('島國', -0.50959312915802), ('東協', -0.5096157491207123), ('會議', -0.5096158087253571)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('大型', -0.5563698410987854), ('公园', -0.5566025972366333), ('全城', -0.5566341578960419), ('之外', -0.5566783547401428), ('这', -0.5571964085102081)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('在', -0.5563756227493286), ('和', -0.5564146339893341), ('演唱', -0.556542694568634), ('上', -0.5566190183162689), ('现场', -0.5567710101604462)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('又', -0.5025209784507751), ('了', -0.5026434659957886), ('波音', -0.5027048885822296), ('海南', -0.5027100443840027), ('型', -0.5029348433017731)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '元件 介面 測試', '本季 的 作者']
1	1	[('旗艦機', -0.5096291303634644), ('長榮', -0.5096421837806702), ('的', -0.5096425712108612), ('年', -0.5096571743488312), ('新', -0.5096580386161804)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('加仑', -0.5396133959293365), ('种植', -0.5397067666053772), ('水', -0.5397315919399261), ('智利', -0.5398105680942535), ('大约', -0.5398190319538116)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('回去', -0.5524136126041412), ('三文鱼', -0.5527176856994629), ('的', -0.5527797639369965), ('就', -0.5528347194194794), ('它们', -0.5531301498413086)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('运输', -0.5430445075035095), ('茶砖', -0.5431915819644928), ('制成', -0.5432147979736328), ('容易', -0.5432725250720978), ('它', -0.5433600544929504)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('中有', -0.5547889471054077), ('扮演', -0.5548037886619568), ('号', -0.5549133718013763), ('其', -0.5549201667308807), ('将', -0.5549762547016144)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('市場', -0.5088084042072296), ('從小', -0.5088461339473724), ('新發明', -0.5088779032230377), ('難以', -0.5088935494422913), ('起家', -0.5089046657085419)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('愛情', -0.5088486969470978), ('決定', -0.5088620483875275), ('的', -0.5088929533958435), ('接近', -0.5088940560817719), ('要', -0.508901834487915)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('拓展', -0.5446590185165405), ('自己', -0.5450071096420288), ('表演', -0.5450542271137238), ('领域', -0.5450670719146729), ('连续剧', -0.5450935959815979)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('拖鞋', -0.5543915629386902), ('多种', -0.5547200739383698), ('制成', -0.554837167263031), ('人', -0.5550909638404846), ('早期', -0.5552986860275269)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('的', -0.5566806793212891), ('进行', -0.5567202866077423), ('可以', -0.5567900836467743), ('旋转', -0.5570584535598755), ('不同', -0.5572689473628998)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('絕大部分', -0.5095289647579193), ('於', -0.5095575451850891), ('平房', -0.5095618963241577), ('水泥', -0.5095629990100861), ('年間', -0.5095660090446472)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('流行', -0.5407657027244568), ('开始', -0.5408595204353333), ('字', -0.5411188304424286), ('士兵', -0.5412952601909637), ('了', -0.5413698554039001)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('绘制', -0.5507177412509918), ('发布', -0.5511164963245392), ('在', -0.5511224865913391), ('连载', -0.5512028932571411), ('年', -0.5512275993824005)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('標示出', -0.508665144443512), ('即', -0.5086692273616791), ('斯圖爾特', -0.5086932182312012), ('曾', -0.5087277293205261), ('中島', -0.508741557598114)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('情况', -0.5425676703453064), ('公路', -0.5426608026027679), ('连接', -0.5426786541938782), ('湖滨', -0.5427318513393402), ('希腊', -0.5428973734378815)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('高雄港', -0.5089736878871918), ('時代', -0.5089802742004395), ('八五', -0.5090031623840332), ('巨蛋', -0.5090627074241638), ('地標', -0.5090644955635071)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('配電網', -0.509257048368454), ('而', -0.5092968940734863), ('集團', -0.5093179047107697), ('公用事業', -0.5093323588371277), ('是', -0.5093489289283752)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('金城', -0.508996844291687), ('更名', -0.5089984834194183), ('為', -0.5090231001377106), ('重新', -0.5090450942516327), ('金城郡', -0.5090509653091431)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('獅子', -0.5084875524044037), ('斯', -0.5085188746452332), ('的', -0.5085431337356567), ('基準', -0.5085459649562836), ('將若望', -0.5085498094558716)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('他', -0.5098815560340881), ('儌', -0.5098909139633179), ('許多', -0.5099165737628937), ('最初', -0.5099270343780518), ('對白', -0.509933203458786)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('電荷', -0.5094139873981476), ('紙張', -0.5094148516654968), ('附近', -0.509429007768631), ('通過', -0.5094366669654846), ('帶著', -0.5094398260116577)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('与', -0.5425738990306854), ('味道', -0.5427178740501404), ('生意', -0.5429262816905975), ('商家', -0.5433187186717987), ('随之', -0.5433691740036011)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('面對', -0.5093465447425842), ('萬美元', -0.5093769133090973), ('價格', -0.5093790292739868), ('航空', -0.5094000101089478), ('造成', -0.5094054341316223)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('要', -0.558077335357666), ('比', -0.5584259331226349), ('预计', -0.5585491359233856), ('需求', -0.5587752163410187), ('增长', -0.5600263476371765)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '东风 销售 各种 品牌 汽车', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('日本', -0.5090260207653046), ('政策', -0.5090430676937103), ('移民', -0.5090442299842834), ('桃園', -0.5090543329715729), ('城市', -0.5090755522251129)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('军队', -0.5549023151397705), ('被', -0.5550061464309692), ('赶离', -0.5550906956195831), ('年', -0.5551475882530212), ('中国', -0.5551489293575287)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('无所作为', -0.5532371401786804), ('受到', -0.5538009405136108), ('批评', -0.554111897945404), ('广泛', -0.5545427203178406), ('而', -0.5546242594718933)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('包括', -0.5408707559108734), ('获得', -0.5411185622215271), ('设计', -0.5412457287311554), ('得到', -0.5413135290145874), ('新', -0.5414503216743469)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('銀行家', -0.508351743221283), ('姚慶三是', -0.5086875557899475), ('經濟學家', -0.5087482929229736)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('的', -0.5548179447650909), ('这是', -0.5549167096614838), ('释放', -0.5549209117889404), ('它们', -0.5549227297306061), ('大量', -0.554972916841507)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('根据', -0.5508838295936584), ('老人', -0.5509124994277954), ('大约', -0.5510709583759308), ('收视率', -0.5512271523475647), ('观众', -0.5512450337409973)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('成果', -0.555921345949173), ('发表', -0.5569092035293579), ('匿名', -0.5578836798667908), ('于', -0.5584159791469574), ('的', -0.5584982335567474)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('名', -0.5608604550361633), ('在', -0.5609659254550934), ('其中', -0.5610245168209076), ('塞尔维亚', -0.5610446929931641), ('妇女', -0.5610609650611877)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '东风 销售 各种 品牌 汽车', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('上', -0.5683944821357727), ('因此', -0.568425714969635), ('被', -0.5687392950057983), ('用', -0.5687740743160248), ('个人电脑', -0.5689865946769714)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '东风 销售 各种 品牌 汽车', '还 管理 饮用水 和 废水']
1	1	[('並由真', -0.5089874565601349), ('公野', -0.5089983642101288), ('插畫', -0.5090141594409943), ('是', -0.5090304315090179), ('故事', -0.5090484023094177)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('第二', -0.5087472796440125), ('電影', -0.5087590217590332), ('該片', -0.5087923109531403), ('成為', -0.5088063478469849), ('賣座', -0.5088149905204773)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('達成協議', -0.5100392699241638), ('代表', -0.5100471675395966), ('私下', -0.5100766122341156), ('公益', -0.510084480047226), ('已故', -0.5100913643836975)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('以', -0.5094262063503265), ('或', -0.5094333589076996), ('褻瀆', -0.509450227022171), ('認為', -0.5094589591026306), ('而', -0.5094706416130066)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('月', -0.508873850107193), ('費用', -0.508911669254303), ('支付', -0.5089142918586731), ('他', -0.508919358253479), ('的', -0.5089318752288818)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('整晚', -0.5101598799228668), ('的', -0.5101656913757324), ('與', -0.510172039270401), ('當', -0.5101750791072845), ('相信', -0.5101760029792786)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('開始', -0.509040892124176), ('嘗試', -0.5091010630130768), ('亞洲', -0.509149819612503), ('是', -0.5091564357280731), ('的', -0.5091836452484131)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('營運', -0.5092077553272247), ('全部', -0.5092488527297974), ('體', -0.5092639327049255), ('單一', -0.5092653334140778), ('組裝', -0.5092719793319702)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('是', -0.5091742277145386), ('個', -0.5091850161552429), ('一定', -0.5092211961746216), ('雲霄飛車', -0.509222000837326), ('飛梭', -0.509242832660675)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('米', -0.5532132089138031), ('主峰', -0.5534682869911194), ('英尺', -0.5541500747203827), ('海拔', -0.5580397844314575)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('麵', -0.5097967088222504), ('醬', -0.5098021924495697), ('炒', -0.509803295135498), ('甜', -0.5098096430301666), ('以', -0.5098381340503693)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('米', -0.5442835986614227), ('这个', -0.5444233417510986), ('特别', -0.544774204492569), ('爬升', -0.5449898838996887), ('是', -0.5465570986270905)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('的', -0.5606181025505066), ('目前', -0.5606839060783386), ('舞林', -0.5607126951217651), ('节目', -0.5609414279460907), ('评委', -0.5613712668418884)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '东风 销售 各种 品牌 汽车', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('音乐', -0.5429984927177429), ('地方', -0.543001651763916), ('安东尼', -0.5432790517807007), ('两', -0.5433237552642822), ('车程', -0.5440342724323273)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('華亭', -0.5054795145988464), ('一個', -0.5056502521038055), ('另有', -0.5056661665439606), ('古名', -0.5058304071426392)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '元件 介面 測試', '本季 的 作者']
0	0	[('商用车', -0.5395680069923401), ('欢迎', -0.5395801067352295), ('面包车', -0.5396837890148163), ('中国', -0.5398166179656982), ('小型', -0.5398460328578949)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('专利', -0.5508784055709839), ('刚好', -0.551294595003128), ('庆祝', -0.5513063073158264), ('回', -0.5513328313827515), ('达到', -0.5513906180858612)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('和', -0.5684540867805481), ('的', -0.5684727728366852), ('摆在', -0.5684761703014374), ('肉', -0.5685266852378845), ('他', -0.568536639213562)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '东风 销售 各种 品牌 汽车', '还 管理 饮用水 和 废水']
1	1	[('和', -0.5076870918273926), ('歐洲', -0.5077154040336609), ('巡迴演出', -0.5077156722545624), ('她', -0.50776007771492), ('在', -0.507785975933075)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '元件 介面 測試', '本季 的 作者']
0	0	[('与', -0.5655941367149353), ('直接', -0.565820038318634), ('交流', -0.5658819079399109), ('媒体', -0.5658849775791168), ('通过', -0.5658927857875824)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '也 製造 石化 產業 設備', '對陳龍斌 來說 書本 非常 重要', '还 管理 饮用水 和 废水']
1	1	[('德爾', -0.5104285180568695), ('併購', -0.5104410350322723), ('菲律賓', -0.5104471147060394), ('蒙', -0.510474681854248), ('完成', -0.5104807317256927)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('成為', -0.5097871422767639), ('上', -0.5097890496253967), ('五年', -0.5098086297512054), ('十三', -0.5098098516464233), ('大城鎮', -0.509818971157074)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('带有', -0.5497794151306152), ('墨池', -0.5498332679271698), ('会', -0.5499550998210907), ('电荷', -0.5500389635562897), ('被', -0.5501455366611481)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('类影集', -0.5546908676624298), ('最佳', -0.5548343360424042), ('时段', -0.5548364818096161), ('接着', -0.554854691028595), ('被', -0.55519038438797)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('该', -0.5547450184822083), ('中国', -0.5549403131008148), ('生产商', -0.5550486445426941), ('万辆', -0.555166631937027), ('大', -0.5552883148193359)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('號', -0.5095615386962891), ('億元', -0.5095910131931305), ('行政院', -0.5096278488636017), ('同時', -0.5096380710601807), ('也', -0.5096509456634521)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('建築', -0.5092988312244415), ('了', -0.5093250572681427), ('該', -0.5093373656272888), ('設計', -0.5093486905097961), ('採用', -0.5093713104724884)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('其中', -0.5751668214797974), ('驻扎', -0.575178474187851), ('控制', -0.5752569437026978), ('名义', -0.5753094553947449), ('罗马', -0.5753571093082428)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '还 管理 饮用水 和 废水', '石家莊 動物園 位於 該市 西側']
1	1	[('個', -0.5060349702835083), ('一棵', -0.5060923397541046), ('獨木舟', -0.5061905682086945), ('划船', -0.5061975121498108), ('刻成', -0.5062007308006287)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '元件 介面 測試', '本季 的 作者']
0	0	[('萨斯喀彻', -0.5806659162044525), ('约翰', -0.5808960497379303), ('为', -0.5810461342334747), ('音乐会', -0.5811198651790619), ('卡通', -0.5812192559242249)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '还 管理 饮用水 和 废水', '石家莊 動物園 位於 該市 西側']
0	0	[('了', -0.5437745451927185)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('气团', -0.5796794891357422), ('有关', -0.5802604854106903), ('其', -0.5803280174732208), ('雷暴', -0.580347090959549), ('一般', -0.5803602337837219)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '还 管理 饮用水 和 废水', '石家莊 動物園 位於 該市 西側']
0	0	[('其他', -0.5425443649291992), ('建立', -0.5428733825683594), ('首批', -0.5428931415081024), ('纷纷', -0.542981743812561), ('在', -0.5430577099323273)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('远征', -0.5432681441307068), ('将军', -0.5433419346809387), ('法国人', -0.5434304773807526), ('卡迪', -0.5434551537036896), ('亚', -0.5436694622039795)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '年 殖民 政府 開始 和']
0	0	[('文字', -0.5662807524204254), ('达芬奇', -0.5664037764072418), ('来自', -0.5664249956607819), ('牛皮纸', -0.5664720833301544), ('里面', -0.566524475812912)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '东风 销售 各种 品牌 汽车', '石家莊 動物園 位於 該市 西側']
0	0	[('连接', -0.5391795337200165), ('均', -0.5396378040313721), ('连续', -0.5396856963634491), ('北面', -0.5398264825344086), ('分别', -0.5398837625980377)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('飞往', -0.550694465637207), ('年', -0.5507095754146576), ('每年', -0.550735741853714), ('定期', -0.5508358776569366), ('乘客', -0.5509147346019745)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('部落', -0.5099213421344757), ('這些', -0.5099777281284332), ('傳播媒介', -0.5099802911281586), ('事件', -0.5099910199642181), ('格成', -0.509994238615036)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('延伸', -0.5562879741191864), ('向东', -0.5564475953578949), ('分叉', -0.5564934313297272), ('向南', -0.5568665564060211), ('沿着', -0.5590634644031525)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '东风 销售 各种 品牌 汽车', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('於', -0.5091753602027893), ('第二季', -0.50917848944664), ('開始', -0.5091968476772308), ('以', -0.5092011988162994), ('公司', -0.5092318058013916)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('美人', -0.5527567267417908), ('窦皇后', -0.5529095828533173), ('月', -0.5530759394168854), ('大型', -0.5531438589096069), ('中', -0.5532757937908173)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('供應', -0.5090458393096924), ('了', -0.5090509057044983), ('胍', -0.50907102227211), ('桿菌', -0.5090791881084442), ('決定', -0.5091119408607483)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('委員會', -0.5091841518878937), ('增加', -0.5092017948627472), ('調查結果', -0.5092304050922394), ('釋放', -0.5092368721961975), ('公佈', -0.5092489421367645)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('要求', -0.5091556310653687), ('賄賂', -0.5091558694839478), ('一小', -0.5092086791992188), ('收容', -0.5092189311981201), ('的', -0.5092287957668304)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('说', -0.5428540706634521), ('支持', -0.5433439016342163), ('的', -0.5434538722038269), ('中心', -0.5436336994171143), ('使', -0.5436460971832275)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('是', -0.5424954891204834), ('大', -0.5427682995796204), ('持有', -0.5428312122821808), ('的', -0.5433248579502106), ('集团', -0.5435030162334442)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('買', -0.5092853903770447), ('在', -0.5093061625957489), ('領養', -0.509308397769928), ('柬埔寨', -0.5093312859535217), ('使', -0.5093345940113068)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('月', -0.5092218220233917), ('推出', -0.5092765092849731), ('宣布', -0.5092884600162506), ('年', -0.5092925131320953), ('與', -0.5093022882938385)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('減少', -0.5104061365127563), ('發電', -0.5104237496852875), ('年', -0.5104272067546844), ('萬噸', -0.5104473829269409), ('氮氧化物', -0.5104637145996094)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('以', -0.5088866353034973), ('租界', -0.5088919997215271), ('工部局', -0.5089104473590851), ('管理', -0.508944571018219), ('成立', -0.50895756483078)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
