0	两年 后 即 年 月 日 临近 国共 内战 结束 蒋介石 和 国民党 军队 被 共产党 赶离 中国 大陆	[('年', 1.0729), ('即', 0.9537), ('后', 0.7153), ('两年', 0.596), ('被', 0.4768)]
0	市长 也 因 无所作为 而 受到 广泛 批评	[('无所作为', 3.0994), ('批评', 1.5497), ('市长', 1.1921), ('广泛', 0.4768), ('也', 0.3576)]
1	舅舅 姚慶三是 經濟學家 銀行家	[('姚慶三是', 168.5619), ('經濟學家', 144.9585), ('銀行家', 88.5725), ('舅舅', 69.6778)]
0	一旦 产卵 完毕 它们 的 身体 状况 便会 迅速 衰弱 下去 这是 由于 释放 了 大量 皮质 类固醇 的 缘故	[('的', 0.596), ('一旦', 0.4768), ('产卵', 0.4768), ('状况', 0.3576), ('它们', 0.2384)]
0	在 年 月 日 的 美国 首播 中 根据 尼尔森 媒体 研究 公司 的 数据 老人 与 钥匙 的 收视率 为 相当于 大约 万 观众	[('大约', 1.3113), ('收视率', 0.9537), ('尼尔森', 0.8345), ('日', 0.7153), ('月', 0.596)]
0	她 的 成果 于 年 匿名 发表	[('发表', 202.1194), ('于', 17.643), ('的', 13.5899), ('年', 9.656), ('成果', 8.7023)]
0	年 月初 大约 有 人 被 关押 在 克鲁 什卡 集中营 其中 包括 名 塞尔维亚 妇女 和 儿童 其余 为 犹太人	[('大约', 1.3113), ('什卡', 0.596), ('塞尔维亚', 0.4768), ('犹太人', 0.4768), ('被', 0.2384)]
0	恩格尔 巴特 从未 因此 获得 任何 版税 因为 该 专利 的 拥有者 是 他 的 雇主 斯坦福 研究院 专利 过期 之后 鼠标 才 被 广泛 用 应用 在 个人电脑 上	[('恩格尔', 0.596), ('鼠标', 0.4768), ('该', 0.3576), ('因此', 0.2384), ('任何', 0.2384)]
1	這些 故事 是 由 公野 櫻子 所寫 並由真 城千都世 加上 插畫	[('公野', 93.9965), ('插畫', 79.9894), ('城千都世', 66.2804), ('加上', 54.121), ('這些', 53.8826)]
1	最後 該片 成為 台灣史 上 第二 賣座 電影	[('成為', 166.3566), ('賣座', 40.6504), ('電影', 32.6633), ('該片', 24.2591), ('台灣史', 19.1331)]
1	年 月 市政府 官員 私下 與 代表 一名 已故 木材 大亨 成立 的 公益 團體 達成協議 在 中央公園 西北角 的 一個 林區 鋪設 路面 並 設立 一個 含有 該 人 姓名 的 公共 圖書館	[('林區', 160.2173), ('達成協議', 99.7186), ('已故', 87.5592), ('中央公園', 80.8239), ('私下', 77.486)]
1	猶太 古史 或許 會 讓 人 以 為 褻瀆 者 或 惡人 仍然 駐守 而 非 住 在 該 堡壘 中 但 也 可以 認為 阿克拉 早 在 起義 前 就 已 建成 只有 馬其頓 要塞 才 是 新建 的	[('該', 92.3872), ('堡壘', 58.651), ('或許', 34.5111), ('為', 34.0939), ('馬其頓', 31.8289)]
1	說 該 計劃 比 他 在 月 宣布 的 計劃 費用 高出 萬美元 將使 的 年長者 支付 的 費用 低於 他們 在 現狀 的 價格	[('計劃', 88.8705), ('將使', 22.1729), ('他們', 21.7557), ('高出', 17.0469), ('支付', 16.8085)]
1	邀請 與 她 和 兩人 一起 照看 孩子 然而 當 發現 花 了 一 整晚 的 時間 與 他 的 前女友 飾 發生 性關係 時 她 再次 承諾 收養 孩子 相信 她 的 女兒 應該 有 更好 的 父親	[('女兒', 18.8947), ('與', 6.9737), ('父親', 6.7353), ('兩人', 6.4969), ('時', 6.4969)]
1	雙瞳 是 哥倫比亞 電影 公司 開始 拍攝 亞洲 電影 的 嘗試	[('哥倫比亞', 63.777), ('是', 45.4187), ('雙瞳', 40.1735), ('電影', 36.7761), ('拍攝', 34.1535)]
1	該 過程 將 東風 所有 的 營運 自 零件 製造 到 車體 組裝 全都 歸於 單一 企業 體 控制 除了 合併 六處 卡車 製造 基地 外 也將 多個 由 各省 政府 控制 的 公 公司 全部 併入	[('多個', 12.219), ('也將', 9.4771), ('營運', 8.7619), ('零件', 6.9737), ('單一', 6.7353)]
1	雲霄飛車 的 軌道 設計 並非 一定 是 個 完整 的 迴圈 好比 飛梭 式 雲霄飛車 所 展示 的 軌道 樣貌	[('並非', 71.1679), ('飛梭', 34.7495), ('迴圈', 27.2393), ('好比', 19.9676), ('一定', 16.1529)]
1	大屯 主峰 海拔 米 英尺	[('大屯', 206.1725), ('主峰', 89.2282), ('英尺', 48.4586), ('米', 35.0475), ('海拔', 8.3447)]
1	肉 與 骨會 以 甜 麵 醬 拌 炒 或是 以 四川 椒鹽 快 炒	[('與', 71.6448), ('醬', 68.4261), ('或是', 62.8233), ('快', 57.9357), ('椒鹽', 52.6309)]
0	这种 特别 的 爬升 坡 高度 不足 英尺 米 迄今 仍 是 这个 高度	[('这种', 34.0939), ('这个', 2.7418), ('特别', 2.0266), ('英尺', 1.4305), ('的', 1.0729)]
0	她 目前 担任 舞林 争霸 节目 的 评委	[('节目', 1428.9618), ('担任', 16.0933), ('评委', 7.1526), ('舞林', 3.5763), ('目前', 2.9802)]
0	导演 安东尼 曼德勒 在 距离 洛杉矶 两 小时 车程 的 地方 拍摄 了 的 音乐 短片	[('安东尼', 0.4768), ('曼德勒', 0.4768), ('车程', 0.3576), ('音乐', 0.3576), ('导演', 0.2384)]
1	上海 另有 一個 古名 華亭	[('另有', 203.7287), ('一個', 198.0066), ('華亭', 154.6144), ('古名', 109.7322), ('上海', 106.6327)]
0	但 消费类 车辆 的 百分比 可能 较 低 因为 乘 用车 数量 可能 包括 微型 面包车 这是 一种 在 中国 广受 欢迎 的 小型 商用车	[('因为', 0.4768), ('用车', 0.4768), ('较', 0.3576), ('车辆', 0.2384), ('可能', 0.2384)]
0	在 那里 他们 被 玛雅 领主 抓住 维 尔迪 维亚 船长 和 他 的 四个 同伴 一起 被 当作 祭品 他们 的 肉 被 摆在 盛宴 之上	[('维亚', 0.8345), ('玛雅', 0.3576), ('四个', 0.3576), ('他们', 0.2384), ('船长', 0.2384)]
1	年 她 在 歐洲 和 美國 巡迴演出	[('巡迴演出', 169.6944), ('歐洲', 126.0042), ('和', 92.4468), ('年', 72.8369), ('美國', 38.2066)]
0	博客 带来 了 一定 程度 的 去 中介 化 影响 了 传统 广告 模式 企业 可以 跳过 广告 公司 此前 是 与 消费者 交流 的 唯一 途径 通过 社交 媒体 网站 直接 联系 消费者	[('带来', 0.3576), ('影响', 0.3576), ('跳过', 0.3576), ('途径', 0.3576), ('了', 0.2384)]
1	德爾 蒙 公司 的 鳳 梨園 現由 菲律賓 本地 的 德爾 蒙 太平洋 股份 有限公司 負責管理 該 公司 於 年 完成 併購 德爾 蒙 食品 公司	[('的', 71.6448), ('德爾', 48.5182), ('菲律賓', 29.2659), ('負責管理', 29.2659), ('股份', 22.5902)]
1	該地 設立 於 年 唐天寶 五年 發展 成為 歷史 上 所謂 的 東南 大城鎮 擁有 十三 座 寺廟 和 七座 寶塔	[('該地', 72.2408), ('設立', 59.247), ('擁有', 56.7436), ('年', 44.0478), ('成為', 33.915)]
0	纸张 会 被 传到 带有 相反 电荷 的 液体 墨池 附近	[('纸张', 1.9073), ('电荷', 1.3113), ('的', 1.3113), ('会', 0.8345), ('带有', 0.7153)]
0	保镖 接着 被 提名 为 黄金 时段 艾美奖 最佳 戏剧 类影集	[('艾美奖', 1.9073), ('黄金', 1.5497), ('戏剧', 1.4305), ('时段', 1.3113), ('提名', 0.9537)]
0	年 该 公司 售出 万辆 车 成为 中国 第二 大 汽车 生产商	[('售出', 1.3113), ('车', 0.7153), ('大', 0.596), ('成为', 0.4768), ('公司', 0.3576)]
1	海角 號 同時 也 獲得 行政院 新聞局 一 億元 新台幣 的 輔導 金	[('新聞局', 85.7115), ('號', 65.9227), ('海角', 61.81), ('億元', 52.4521), ('金', 48.7566)]
1	為 了 匹配 該 地區 的 其他 建築 該塔 的 設計 採用 巴伐利亞 風格	[('為', 101.4471), ('匹配', 84.6982), ('其他', 71.764), ('建築', 61.2736), ('了', 61.0352)]
0	虽然 罗马 军团 没有 驻扎 其中 但 人们 在 政治 社会 和 经济 方面 仍然 名义 上 处于 罗马 的 控制 之下	[('但', 1.0729), ('在', 1.0729), ('罗马', 0.7153), ('名义', 0.7153), ('虽然', 0.596)]
1	那艘 獨木舟 以 一棵 大樹 刻成 由 個 裸體 划船 手 划動	[('獨木舟', 263.4525), ('那艘', 99.0629), ('裸體', 91.9104), ('刻成', 68.4857), ('以', 64.075)]
0	在 怀特 去世 的 当天 正在 加拿大 萨斯喀彻 温萨斯 卡通 演奏 音乐会 的 艾 尔顿 约翰 为 他 献上 歌曲	[('音乐会', 4.2915), ('萨斯喀彻', 0.9537), ('温萨斯', 0.596), ('怀特', 0.4768), ('约翰', 0.4768)]
0	离开 了	[('离开', 4016.161), ('了', 21.2193)]
0	沿锢 囚锋 可以 发现 各种各样 的 天气 可能 有 雷暴 但 其 通过 一般 与 气团 干燥 有关	[('囚锋', 0.596), ('各种各样', 0.596), ('天气', 0.3576), ('发现', 0.2384), ('通过', 0.2384)]
0	日本 在 上海 建立 了 首批 工厂 其他 外国 势力 也 纷纷 效仿	[('工厂', 12.6362), ('建立', 1.3113), ('势力', 1.1921), ('纷纷', 1.1921), ('其他', 1.0729)]
0	在 这 一集 开拍 前 道具 部门 有 两周 时间 制作 这 本书 最后 的 书 由 装订 工用 陈旧 的 牛皮纸 页 组装 而成 里面 的 文字 和 插图 的 灵感 来自 达芬奇 的 维特 鲁威人	[('两周', 0.2384), ('时间', 0.2384), ('装订', 0.2384), ('陈旧', 0.2384), ('这', 0.1192)]
0	到 年 长荣 航空 提供 飞往 全球 个 目的地 的 定期 服务 每年 运送 多万 乘客	[('的', 1.7881), ('每年', 1.3113), ('乘客', 1.3113), ('到', 1.1921), ('年', 1.1921)]
1	在 這些 事件 的 影響 之下 部落 格成 為 更具 可信度 的 新聞 傳播媒介	[('可信度', 94.5926), ('更具', 73.7906), ('之下', 51.26), ('部落', 49.0546), ('格成', 40.3523)]
0	干线 向南 分叉 沿着 向东 延伸	[('干线', 15.1396), ('向南', 2.1458), ('沿着', 2.0266), ('分叉', 0.2384), ('向东', 0.1192)]
1	該 公司 於 年 第二季 起 開始 以 波音 夢幻 客機 提供 服務	[('該', 176.9066), ('於', 150.3825), ('第二季', 102.1624), ('客機', 83.9233), ('年', 69.1414)]
0	年 月 林心 如 在 中国 大型 古装 虚构 电视剧 美人 心计 中 扮演 窦皇后	[('虚构', 1.9073), ('窦皇后', 1.6689), ('古装', 1.5497), ('电视剧', 1.5497), ('如', 0.596)]
1	由於 費爾利 決定 將 所有 可用 的 磺 胍 定 供應 緊急 運往 新幾內亞 阻止 了 桿菌 性 痢疾 的 流行	[('費爾利', 93.6389), ('了', 56.5052), ('的', 56.2668), ('定', 49.8891), ('可用', 49.293)]
1	專責 委員會 於 年 月 日 公佈 的 調查結果 增加 釋放 的 機會	[('於', 48.2202), ('增加', 45.3591), ('公佈', 44.167), ('年', 43.8094), ('調查結果', 43.4518)]
1	可能 有 支付 一小 筆 賄賂 要求 收容 即使 賄賂 行為 違背 聖路加 醫院 的 政策	[('醫院', 91.2547), ('聖路加', 70.2143), ('違背', 46.2532), ('筆', 45.1803), ('一小', 37.2529)]
1	為 了 努力 使 她 柬埔寨 裔 的 領養 兒子 與 他 的 傳統 建立 連結 裘莉 在 年 於 他 出生 的 故鄉 買 了 一間 房子	[('房子', 29.6235), ('領養', 29.5043), ('兒子', 25.332), ('裘莉', 20.206), ('裔', 19.9676)]
1	海南 也 在 年 月 日 宣布 推出 北京 與 加拿大 卡加利 的 直飛 班機	[('與', 106.7519), ('班機', 77.1284), ('卡加利', 47.5049), ('在', 38.8026), ('年', 31.5309)]
1	至 年 其 發電 相當於 萬噸 標準煤 減少 萬噸 二氧化碳 萬噸 二氧化硫 萬噸 氮氧化物	[('相當於', 268.5785), ('標準煤', 114.4409), ('發電', 104.785), ('至', 82.4332), ('年', 75.4595)]
1	年 工部局 成立 以 管理 外國 租界	[('外國', 863.4329), ('租界', 80.1086), ('工部局', 73.4925), ('成立', 49.5911), ('管理', 44.4651)]
0	外 城墙 称为 边墙 或 关墙 实际上 是 建于 年 的 一道 夯土 墙 向 内城 之外 扩大 城市 区域	[('关墙', 1.0729), ('建于', 1.0729), ('的', 1.0729), ('夯土', 1.0729), ('城墙', 0.596)]
0	通过 对 软件 进行 外部 描述 包括 规格 要求 设计 等等 来 得出 测试用例	[('对', 1.3113), ('设计', 1.0729), ('进行', 0.8345), ('规格', 0.596), ('通过', 0.4768)]
1	艾維斯 並搬 到 巴黎	[('並搬', 193.1787), ('到', 59.9027), ('艾維斯', 41.9617), ('巴黎', 8.7023)]
1	該 公司 旗下 的 香港 航空 翔鵬 航空 天津 航空 北京 首都 航空 烏魯木齊 航空 金鵬 航空 北部灣 航空 福州 航空 以及 母公司 大 新華 航空 也 是 該 計畫 的 成員	[('計畫', 56.088), ('旗下', 34.6303), ('北京', 33.1998), ('的', 27.5373), ('該', 25.5108)]
1	有 萬觀眾 收看 過	[('萬觀眾', 308.156), ('有', 143.4684), ('過', 89.2878), ('收看', 74.8038)]
0	年 满族 首领 努尔哈 赤 占领 沈阳 决定 将 其 全部 行政 基础设施 迁至 这座 城市 也 叫 满语	[('赤', 1.4305), ('迁至', 1.4305), ('沈阳', 1.3113), ('叫', 1.3113), ('也', 1.1921)]
1	例如 若 使用 具有 一個 以上 按鍵 的 滑鼠 平台 網頁 瀏覽器 會 在 使用者 點擊 主要 按鍵 之後 追蹤 到 所 選取 的 連結 接著 在 點擊 次要 按鍵 後 跳出 快捷 選單 選單 上 有 適用於 該 連結 的 各項 動作 點擊 第三 中央 滑鼠 按鍵 則 通常 會 讓 瀏覽器 另開 新 分頁 或 新 視窗	[('各項', 18.4774), ('瀏覽器', 17.8814), ('或', 15.7356), ('讓', 14.782), ('動作', 14.3051)]
1	長榮 航空 的 境外 投資人 與 個人 投資 持股 合計 占	[('與', 148.2964), ('投資人', 76.592), ('長榮', 62.6445), ('合計', 37.6701), ('的', 32.5441)]
0	南邻 新店 溪 西邻 淡水河	[('南邻', 17.4046), ('西邻', 2.9802), ('新店', 1.7881), ('溪', 0.7153), ('淡水河', 0.3576)]
0	主要 股东 为 长荣 海运 股份 有限公司 长荣 创始人 张荣发 和 长荣 国际 股份 有限公司	[('张荣发', 2.861), ('长荣', 1.5497), ('创始人', 1.5497), ('国际', 1.4305), ('股份', 0.7153)]
1	紐西蘭 的 公民 政治 參與度 名列前茅 最近 幾次 選舉 的 投票率 平均 達到 七成 七 相較 於 經濟 合作 暨 發展 組織 成員國 的 平均值 僅達 六成 九	[('僅達', 30.458), ('的', 18.4774), ('名列前茅', 17.941), ('六成', 13.8283), ('成員國', 13.2322)]
1	墨西哥政府 接著 提議 僅限 在 冬季 銷售 酪梨至 美國 東北部 地區 果蠅 無法 熬過 極度 低溫	[('僅限', 76.5324), ('墨西哥政府', 65.8631), ('東北部', 42.4981), ('極度', 35.4648), ('酪梨至', 33.319)]
1	因為 發送 垃圾郵件 而 遭到 嚴厲 指控 造成 多家 網路 服務商 經常 阻擋 來自 其 服務 的 電子郵件	[('垃圾郵件', 73.5521), ('發送', 55.9688), ('嚴厲', 47.2665), ('服務商', 45.4783), ('網路', 44.4055)]
1	中央公園 包括 高雄 文學館 景觀 湖泊 中島 市民 廣場 親水 廣場 籬笆 迷宮 和 戶外 露臺	[('文學館', 44.6439), ('籬笆', 40.1139), ('景觀', 37.8489), ('迷宮', 37.4913), ('親水', 36.2992)]
1	小康 在 北美 也 有 一家 電動車 新創	[('電動車', 195.7417), ('新創', 61.0948), ('一家', 43.0346), ('北美', 19.0139), ('也', 15.676)]
1	回到 美國 後 她 推出 首張 錄音室 專輯 之後 考慮 創造 一個 角色 日後 成為 她 後續 專案 的 中心	[('錄音室', 55.6707), ('日後', 48.8758), ('首張', 44.5843), ('之後', 38.0874), ('考慮', 35.9416)]
0	世纪 以前 该 地区 居住 着 西拉 雅 部落 的 马卡 道人 他们 定居 在 被 其 取名 为塔 考屿 被 中国 明代 探险家 翻译 为 打狗屿 的 地方 在 原住民 语言 中意 为 竹林	[('世纪', 1.0729), ('原住民', 0.9537), ('道人', 0.7153), ('打狗屿', 0.596), ('西拉', 0.4768)]
0	年 约翰 瓦勒 开始 在 克里斯蒂安 尼亚 的 工作 后来 晋升 为 办公室 经理 一直 在 这个 职位 上 工作 到 逝世	[('开始', 1.4305), ('晋升', 1.3113), ('办公室', 1.3113), ('这个', 1.1921), ('逝世', 1.0729)]
1	在 美國 境內 佛羅里達州 及 夏威夷 均 於 年 引進 酪 梨 加州 則 於 年 引進	[('佛羅里達州', 61.512), ('境內', 37.3721), ('引進', 35.7032), ('均', 18.8351), ('及', 16.0933)]
1	約 名 中國 工程師 赴美 受訓	[('受訓', 123.4412), ('赴美', 113.07), ('工程師', 76.4728), ('中國', 56.1476), ('約', 30.6964)]
0	旅游业 是 台北 经济 的 主要 组成部分	[('主要', 6.0797), ('是', 3.6955), ('经济', 2.7418), ('旅游业', 2.5034), ('台北', 2.265)]
1	這種 真菌 和 植物 會 形成 稱為 外生 菌根 的 結構 是 根部 表面 上 的 特殊 菌絲 鞘 菌絲 從 其中 延伸 到 土壤 中 並 進入 根部 的 外部 皮質 細胞	[('這種', 18.5966), ('皮質', 13.7091), ('根部', 10.0136), ('稱為', 7.391), ('菌絲', 7.391)]
1	它 的 全長 大部分 為 兩 車道 寬 但是 升降 節間 只能 載運 單一 車道	[('為', 79.3338), ('它', 76.9496), ('的', 47.8029), ('大部分', 36.6569), ('全長', 30.9348)]
1	根據 於 年 的 說法	[('於', 131.8455), ('年', 120.163), ('說法', 99.3609), ('根據', 57.9953), ('的', 54.8363)]
1	指出 即使如此 的 最終 設計 版本 仍 比 最初 劇 集中 的 能量 族 成熟 得 多	[('的', 114.8582), ('設計', 98.1688), ('指出', 36.5376), ('族', 30.8156), ('仍', 28.9679)]
0	它 还 包含 重复 高亢 偏离 音调 的 合成 钩 以及 轰鸣 的 静态 低音	[('钩', 1.6689), ('重复', 1.0729), ('轰鸣', 0.9537), ('静态', 0.9537), ('低音', 0.8345)]
1	在 這次 競選 期間 承諾 在 四年 內 提高 亞伯達 大學 培訓 醫生 和 護士 的 能力 最終 成果 有 名 醫生 畢業 名 註冊 護士 和 名持牌 執業 護士	[('培訓', 26.4049), ('畢業', 19.908), ('的', 19.5503), ('亞伯達', 18.1198), ('護士', 16.3913)]
1	星狀 細胞 在 試管 和 活 體內 都 表現 出 多個 隱匿 且 附著 在 膜 上 的 因子 而 它們 已知 會 控制 成 體 神經 前驅 細胞 的 增生 和 命運 特化 以及 神經元 移行 成熟 和 突觸 形成	[('神經元', 11.8017), ('星狀', 5.9605), ('膜', 5.8413), ('它們', 5.4836), ('在', 5.2452)]
1	在 第一次鴉片戰爭 年 期間 英軍 佔領 了 這座 城市	[('第一次鴉片戰爭', 148.7136), ('佔領', 73.6713), ('了', 67.1148), ('英軍', 54.7171), ('這座', 53.6442)]
1	理想 的 月台 形狀 應為 筆直 或 略有 弧度 好 讓 月台 警衛 在 準備 關閉 車門 時 能夠 對 列車 狀況 一覽無遺	[('形狀', 52.7501), ('應為', 42.6173), ('月台', 24.0803), ('弧度', 24.0803), ('能夠', 20.6828)]
0	由 这些 当地 员工 负责 的 职能 有 一半 被 转移 到 台湾 例如 预定 中心	[('负责', 0.596), ('职能', 0.3576), ('台湾', 0.3576), ('预定', 0.3576), ('由', 0.2384)]
1	的 補充 說 那 看起來 像是 老電影 又 說 那 就 是從 年代 電影 裡的 畫面 中 截取 的 而 的 則 開玩笑 地 在 提到 專輯 中 的 一曲 時 說 她 看起來 就 像 個 娃娃 或者 應該 說 是 豪華版 的 封面 也 是 同 一張 的 照片 只是 變成 紫色 調	[('像是', 3.9339), ('又', 3.6955), ('則', 3.5763), ('老電影', 3.4571), ('是從', 3.4571)]
1	在 之後 的 數百年 間 這群 先民 逐漸 發展 出 獨特 的 文化 體系 即 現今 所知 的 毛利 文化	[('現今', 122.5471), ('體系', 111.7587), ('逐漸', 64.7306), ('文化', 41.5444), ('這群', 40.4716)]
1	他們 一起 吃 了 屎	[('他們', 779.6884), ('一起', 96.6191), ('吃', 87.5592), ('屎', 76.7708), ('了', 58.2337)]
1	於 年 獲得 其中 一項 目前 已知 的 首批 雲霄飛車 設計 專利 與 前 一年 在 康尼 島上 開放 遊玩 的 折返 鐵道 雲霄飛車 有關	[('雲霄飛車', 16.2125), ('於', 15.2588), ('與', 15.0204), ('島上', 12.6362), ('鐵道', 12.6362)]
0	世纪 年代 和 年代 它 成为 苏联 在 中国 西北地区 的 影响 中心	[('世纪', 3.2187), ('成为', 2.265), ('年代', 1.6689), ('中心', 1.6689), ('和', 0.7153)]
1	內徑 為 公尺	[('公尺', 150.6805), ('內徑', 131.6667), ('為', 116.2291)]
1	此外 發情 的 雌性 在 雄性 面前 時 會 張開 後腳 站立 並 抬起 尾巴	[('雌性', 58.8894), ('會', 43.9286), ('雄性', 42.3789), ('張開', 41.9021), ('尾巴', 41.5444)]
0	年底 海南 航空 订购 了 架 飞机 和 架 飞机 总价值 按 清单 价格 亿美元	[('总价值', 8.4639), ('海南', 2.861), ('和', 2.7418), ('订购', 2.5034), ('航空', 2.3842)]
1	年 名 琉球 船員 遭 當地 原住民 殺害 是 為 牡丹 社 事件	[('為', 59.0086), ('琉球', 58.7702), ('當地', 53.8826), ('船員', 43.3326), ('牡丹', 40.1139)]
1	這 首歌 已 被 翻譯成 英文	[('翻譯成', 112.3548), ('這', 74.0886), ('已', 65.9823), ('被', 48.6374), ('英文', 33.1998)]
0	在 洛克菲勒 基金会 的 资助 下 科学 中心 于 年 动工 三年 后 建成	[('资助', 8.7023), ('洛克菲勒', 2.5034), ('基金会', 2.265), ('建成', 1.7881), ('在', 0.8345)]
0	一 获得 监管 批准 长荣 航空 股份 有限公司 便于 年 月 正式 成立	[('便于', 1.9073), ('航空', 1.3113), ('获得', 0.596), ('批准', 0.4768), ('有限公司', 0.4768)]
0	在 博客 流行 起来 之前 数字 社区 有 多种形式 包括 如 和 早期 的 等 商业 线上 服务 邮件 列表 以及	[('起来', 1.3113), ('等', 0.9537), ('邮件', 0.9537), ('博客', 0.8345), ('如', 0.8345)]
1	瀋河區 也 是 奉天 故宮 的 所在地 就 在 中心 廟 的 南邊	[('奉天', 58.7702), ('廟', 56.2668), ('南邊', 51.0216), ('故宮', 47.3261), ('就', 45.3591)]
0	英国 和 美国 的 报道 表明 苏联 军队 占领 了 中国 东北 和 内蒙古 东部 地区 对 沈阳 百姓 进行 劫掠 和 恐吓 并且 不顾 苏联 当局 劝阻 进行 了 为期 三天 的 强奸 和 抢劫	[('英国', 0.8345), ('美国', 0.8345), ('东部', 0.8345), ('和', 0.7153), ('了', 0.7153)]
0	年 月 卡浦尔 与 合作 推出 了 自己 的 化妆品 系列	[('化妆品', 15.0204), ('了', 3.3379), ('卡浦尔', 1.5497), ('合作', 1.4305), ('自己', 1.4305)]
1	他 也 表明 他 不會 只將 批評 限制 在 歐洲 的 目標 上	[('上', 50.2467), ('歐洲', 49.8891), ('批評', 49.6507), ('限制', 48.9354), ('目標', 45.5976)]
0	到达 汉密尔 顿 购物 中心 附近 的 时 道路 拓宽 为 四 车道	[('汉密尔', 1.0729), ('车道', 1.0729), ('顿', 0.8345), ('到达', 0.7153), ('附近', 0.596)]
1	他 公佈 的 溫度 是 炎熱 的 夏天 溫度 為 華氏 度	[('炎熱', 76.8304), ('溫度', 50.1871), ('華氏', 47.9221), ('為', 39.5775), ('公佈', 36.7165)]
1	香酥 鴨 在 美國 也 常見 多半 是 佐 以 包子 而 非 麵 餅	[('包子', 55.6707), ('多半', 45.4783), ('以', 41.7829), ('常見', 40.71), ('是', 38.445)]
1	年 下半年 海南 航空 開始 自 上海 飛 特拉維夫 航線 並且 重啟 上海 至 布魯塞爾 航線	[('特拉維夫', 277.3404), ('重啟', 45.5976), ('航線', 42.6173), ('下半年', 42.0213), ('開始', 40.8292)]
0	这些 工厂 为 沈阳 的 工业 发展 奠定 了 基础	[('奠定', 3.3379), ('这些', 1.4305), ('工厂', 0.9537), ('沈阳', 0.596), ('了', 0.596)]
0	但 对 开发人员 来说 可能 还有 第四个 级别 验收 测试	[('可能', 15.6164), ('开发人员', 14.1859), ('对', 7.8678), ('来说', 7.2718), ('第四个', 6.4373)]
0	给 下载 这个 词 赋予 了 全新 的 含义	[('含义', 2.0266), ('全新', 1.4305), ('的', 1.4305), ('给', 0.8345), ('赋予', 0.8345)]
0	年 月 日 约 恩 巴 格尔 创造 了 网络 博客 一词	[('网络', 9.7752), ('一词', 8.3447), ('创造', 4.7684), ('日', 2.861), ('月', 2.0266)]
0	位于 上海 的 研发 中心 即 中国 技术 中心 由 标致 雪铁龙 集团 全资 所有 但 为 这家 法国 汽车 制造商 的 合资企业 提供 援助	[('雪铁龙', 1.6689), ('上海', 1.4305), ('中心', 1.3113), ('技术', 1.3113), ('所有', 1.1921)]
1	魚卵 的 顏色 通常 介於 橘色 到 紅色 之間	[('介於', 114.4409), ('橘色', 53.1673), ('到', 26.6433), ('顏色', 22.7094), ('之間', 21.6961)]
1	的 專利 在 悄無聲息 間過 了 期 寶石 牌 則 風行 世界各地 包含 了 他 自己 的 家鄉	[('悄無聲息', 70.3335), ('期', 51.6176), ('間過', 46.1936), ('牌', 44.2863), ('家鄉', 43.571)]
0	巴黎 恋歌 之后 她 选择 电视剧 地下 铁 改编 自 几米 的 漫画 作为 自己 的 下 一部 作品 饰演 一位 双目 失明 的 电台	[('巴黎', 0.4768), ('选择', 0.2384), ('饰演', 0.2384), ('电台', 0.2384), ('恋歌', 0.1192)]
1	寇司 比 原本 的 提案 是 有關 一位 警探 運用 機智 和 幽默 解決 刑案 的 系列 影集 克萊兒 的 早期 化身 與 該 角色 的 女朋友 相似 她 被 描寫 成 擁有 自己 事業 的 女強人 電視網 對 開發 此 影集 沒有 興趣 因此 寇司 比 改為 選擇 較 為 自傳式 的 方法	[('沒有', 10.7884), ('寇司', 5.0664), ('為', 5.0664), ('對', 3.2187), ('比', 2.861)]
0	大学 包括 个 学院 文学院 工学院 理学院 社会科学院 法学院 生物 资源 暨 农学院 管理 学院 公共 卫生 学院 电机 资讯 学院 医学院 和 生命 科学院	[('个', 0.596), ('资源', 0.4768), ('电机', 0.3576), ('和', 0.2384), ('大学', 0.1192)]
0	因此 质疑 这 是否是 一个 精心 策划 的 计策 目的 是 在 早期 阶段 破坏 竞争 还是 承认 他们 甚至 不 知道 现在 是 哪个 月 的 哪 一天 这样 就 不会 如此 尴尬 了 而且 还 能 让 他们 摆脱 可能 产生 巨大 成本 的 局面 接着 说 因为 他们 现在 已经 把 我 的 想法 当作 一个 笑话 来 加以 诋毁 我 将 永远 无法 产生 这个 想法 因此 我 正在 查阅 关于 诽谤 性 声明 的 法律 书籍	[('哪个', 0.9537), ('这样', 0.8345), ('摆脱', 0.8345), ('产生', 0.8345), ('精心', 0.7153)]
0	在 过山车 很 流行 的 日本 人们 用 云霄 飞车 一词 指代 过山车	[('飞车', 1.0729), ('的', 0.7153), ('过山车', 0.596), ('人们', 0.3576), ('在', 0.1192)]
0	年 美国 对 中国 的 回 形针 强制 收取 反倾销 关税	[('收取', 1.6689), ('的', 1.1921), ('美国', 0.9537), ('反倾销', 0.9537), ('中国', 0.596)]
0	为了 维护 这个 品牌 名 即 他们 的 商标 强生 一直 以 指代 这种 产品 而 非 仅仅 叫	[('为了', 0.8345), ('叫', 0.8345), ('这种', 0.596), ('的', 0.4768), ('仅仅', 0.4768)]
